,rewards
2716,-975.5748382595652
2717,-34308.072067178895
2718,-976.6263265291092
2719,-1818.6297620710488
2720,-106.97850568132772
2721,-107.01318424597724
2722,-1819.1419730575565
2723,-976.9738176730274
2724,-107.0328454059725
2725,-978.6719487018344
2726,-46421.42837832309
2727,-362.540168121301
2728,-977.03573689053
2729,-106.79001100240438
2730,-106.98581362775484
2731,-1819.3816222222845
2732,-975.9147190022278
2733,-1818.5298940430075
2734,-1818.8542114552208
2735,-422.5620410402133
2736,-1819.8839186472885
2737,-977.7291229846276
2738,-978.4748332440264
2739,-106.89121463202272
2740,-980.4173182070914
2741,-420.4634862337237
2742,-419.41585502667374
2743,-1819.0578852487329
2744,-422.1165672967803
2745,-37224.31467004884
2746,-107.01613496607274
2747,-1819.4364350901712
2748,-1820.936437533576
2749,-42685.33814087462
2750,-106.96740979502952
2751,-106.86773175501202
2752,-976.3537187333752
2753,-106.99592261670138
2754,-1818.7476212406489
2755,-43505.799914315525
2756,-1819.304270892908
2757,-42165.54516935061
2758,-106.99542197159718
2759,-1821.89581450815
2760,-978.406617351414
2761,-978.4073127582044
2762,-106.9472757768483
2763,-107.0309741636322
2764,-107.02665359607856
2765,-976.1630491402104
2766,-421.7379335639723
2767,-976.7171088407696
2768,-18358.36704873184
2769,-107.0201095332856
2770,-423.39458488186034
2771,-1819.16490611351
2772,-366.32236486148776
2773,-106.91407873214156
2774,-416.1787907345814
2775,-359.1856523159121
2776,-418.1519827732825
2777,-48289.86517887128
2778,-977.0590575077692
2779,-31316.66685086452
2780,-410.9519461843741
2781,-1818.5228247882128
2782,-30948.258752075464
2783,-1818.9599133350391
2784,-35276.09031646699
2785,-977.794691386974
2786,-368.0872037180096
2787,-107.00654326081516
2788,-360.96936044172526
2789,-1819.7961993898589
2790,-43200.11646460938
2791,-107.02320849723722
2792,-421.2589873375587
2793,-976.0561194890884
2794,-107.03095524810408
2795,-34501.44023225291
2796,-106.77716082405306
2797,-107.00031281403412
2798,-975.5016678508972
2799,-106.99966079735806
2800,-106.98078125722256
2801,-1820.4857587433744
2802,-977.3147916860478
2803,-420.647173088613
2804,-976.3860433011972
2805,-976.1698747650554
2806,-367.6243994154903
2807,-106.97292864972584
2808,-976.3359853234322
2809,-419.6062345118196
2810,-23057.85797065934
2811,-977.955760459542
2812,-46016.73189323729
2813,-24183.225514139394
2814,-106.99266119275828
2815,-976.7734110370916
2816,-358.4154938874429
2817,-417.03745084578907
2818,-1819.432937370391
2819,-371.2044352458784
2820,-975.579226714386
2821,-1818.9383381418927
2822,-415.8263032187863
2823,-106.9845758862745
2824,-50371.130253553616
2825,-106.9910309518328
2826,-1819.556673812634
2827,-976.206425246133
2828,-1818.9203729054257
2829,-1818.540329186189
2830,-107.0339813061394
2831,-1820.358725523313
2832,-1818.264523086092
2833,-1818.4819156935675
2834,-976.9545120006708
2835,-416.4987993976935
2836,-419.4222767171118
2837,-107.03385038683908
2838,-28384.64428301475
2839,-1819.6909009056883
2840,-417.92228426835504
2841,-1819.4173501399653
2842,-421.95639330120434
2843,-416.1543755799709
2844,-415.3162685759515
2845,-1819.7276010317205
2846,-1821.700611942816
2847,-1818.350731389886
2848,-975.9635662815974
2849,-107.01287399880243
2850,-1818.3903880400585
2851,-1818.3047998192808
2852,-107.02503414727109
2853,-980.4161459601892
2854,-48744.30678853702
2855,-418.19167083972354
2856,-414.2519621702282
2857,-408.26402525274295
2858,-106.70106724796284
2859,-418.5754397790884
2860,-46988.12012628928
2861,-106.94808686769576
2862,-106.9942601022025
2863,-47444.21243606591
2864,-41934.39911413797
2865,-106.93098719603846
2866,-53185.23379017467
2867,-106.88803445642507
2868,-984.0354777550464
2869,-44271.52068991699
2870,-107.01880660971432
2871,-1819.382412460732
2872,-27209.22420540443
2873,-363.0071195363562
2874,-51434.8311020391
2875,-38736.3341038519
2876,-422.91511071424304
2877,-1818.3790040418908
2878,-106.97475030047582
2879,-107.01241228988675
2880,-978.2382050523114
2881,-419.4275780956678
2882,-975.9169193643072
2883,-46687.36465660506
2884,-1819.092337954812
2885,-1818.9782521291995
2886,-417.5688855045571
2887,-420.7928728231399
2888,-412.4991243568779
2889,-1818.27287519592
2890,-977.181749110874
2891,-106.93274283367806
2892,-359.5179093072248
2893,-1818.5510369359704
2894,-422.9860669198284
2895,-28013.3210294546
2896,-107.00302915837597
2897,-46047.02761827426
2898,-18566.899711050748
2899,-362.3537896605723
2900,-980.5135092388416
2901,-26695.74649093694
2902,-41977.99558199151
2903,-106.9833826704952
2904,-1819.8769834281045
2905,-975.718689321722
2906,-419.4759005632958
2907,-976.0176736440936
2908,-1820.1415786681143
2909,-18729.07738803694
2910,-106.79696169025274
2911,-1819.9679366856487
2912,-1818.9365278662087
2913,-979.061584552378
2914,-417.4660567654682
2915,-106.97801037672492
2916,-417.93923615006594
2917,-977.0949055224768
2918,-44803.44048692717
2919,-415.8522928972928
2920,-1821.7230287766072
2921,-1818.8699378918595
2922,-107.03714269181792
2923,-358.32891268639634
2924,-415.2253449162537
2925,-364.3918404518939
2926,-47182.4483473876
2927,-107.00066949417776
2928,-360.2973042708322
2929,-44788.986049487336
2930,-24405.09753935429
2931,-357.9210601123227
2932,-106.8706811022124
2933,-107.01913613342684
2934,-976.3308909808432
2935,-1821.202217154607
2936,-417.7251106944377
2937,-1818.3477641069217
2938,-106.79639293795928
2939,-422.7415018130108
2940,-20802.900299430177
2941,-421.8781981983885
2942,-1819.7902715115
2943,-975.5143752033284
2944,-412.5498016384648
2945,-976.5474505518348
2946,-39352.44159943632
2947,-1820.704610749544
2948,-1819.2903310196896
2949,-976.2809109662146
2950,-978.4748264997004
2951,-1820.6521526990728
2952,-420.792816338726
2953,-978.0286731609248
2954,-45188.26296669126
2955,-106.91569687391734
2956,-43008.6171125858
2957,-977.2828859878094
2958,-975.9485920782004
2959,-414.3904447812505
2960,-1818.28014789643
2961,-106.74893246403175
2962,-42308.50582795113
2963,-977.8534016372464
2964,-1818.2722217797896
2965,-979.5715817994088
2966,-980.6880721171232
2967,-1819.8794227033368
2968,-975.7918751252594
2969,-39219.77492833126
2970,-364.7019052767426
2971,-106.83842655956748
2972,-1818.426657172714
2973,-1819.6439614040185
2974,-362.7289787073143
2975,-1821.154126942207
2976,-19265.715578371062
2977,-44982.01333053504
2978,-1819.7649086164952
2979,-106.97717604025766
2980,-41942.904015879336
2981,-1819.3950103263628
2982,-1818.8158961207264
2983,-106.8007205754835
2984,-975.5608387489958
2985,-1819.454834983022
2986,-47260.6691499823
2987,-1821.7482303393524
2988,-1819.0921367713213
2989,-38530.30490937045
2990,-975.7992433739038
2991,-981.0873386547872
2992,-48865.01650692647
2993,-106.70117877658802
2994,-23103.9995102513
2995,-1819.6739908640025
2996,-106.92595829695432
2997,-106.86923647846947
2998,-26277.001169793693
2999,-981.662106878526
3000,-106.76303289312447
3001,-1822.0399844782955
3002,-1819.166414377396
3003,-106.9155865916748
3004,-360.6022533108076
3005,-418.1090971211578
3006,-977.3124634723348
3007,-976.9456957457608
3008,-981.2258981135712
3009,-420.4613377400674
3010,-1821.80783961566
3011,-977.5807353479372
3012,-1822.6712211963056
3013,-979.1506805582594
3014,-417.89482315299824
3015,-106.85686298144272
3016,-1821.0154852569813
3017,-419.788083599042
3018,-979.0703294055032
3019,-419.953085330118
3020,-422.26178932724247
3021,-18615.510909979945
3022,-107.00078113021176
3023,-1818.430647951304
3024,-979.4572077864073
3025,-977.3069039454616
3026,-1818.6914149411928
3027,-975.8290520346186
3028,-364.0470257996723
3029,-27590.68607138792
3030,-414.3517322333514
3031,-976.289992434292
3032,-41953.6135268824
3033,-420.7566307951564
3034,-1818.3886865266816
3035,-106.99855860074506
3036,-45565.41616466575
3037,-1820.6116961974124
3038,-415.8863390958255
3039,-106.98294914759686
3040,-980.0472915953916
3041,-977.5411836137256
3042,-420.3309885383812
3043,-975.8654577906664
3044,-976.196650697142
3045,-55578.11483271689
3046,-420.2023470338183
3047,-357.61473676000344
3048,-364.8587345314841
3049,-1820.966990237888
3050,-413.51672240942816
3051,-976.6085057775284
3052,-975.682230153469
3053,-106.82860765367997
3054,-975.761656879478
3055,-418.6008661030159
3056,-106.91718821863871
3057,-360.3661592376234
3058,-107.00952593937936
3059,-1819.9996559383123
3060,-981.5311687489703
3061,-359.58892230078146
3062,-106.98545655269427
3063,-423.0912734446126
3064,-359.5592825932555
3065,-975.5788502579272
3066,-418.4260190496495
3067,-980.1029409817232
3068,-975.398856522718
3069,-420.8664471476476
3070,-107.0297439522708
3071,-981.3430110194342
3072,-107.01298930415496
3073,-1818.2746601171923
3074,-978.002418954832
3075,-975.7739114700707
3076,-415.1174287634473
3077,-33010.285816257616
3078,-411.2568055630263
3079,-978.589492521892
3080,-422.39788522616425
3081,-413.2515454405236
3082,-357.8472193613829
3083,-47138.60506023117
3084,-1818.6280453660504
3085,-1818.2665907117312
3086,-1818.9631923928616
3087,-977.5315398432724
3088,-1819.490331764913
3089,-975.762104796944
3090,-975.9428633551864
3091,-107.0291540217564
3092,-32944.56836885121
3093,-1818.6700723673505
3094,-422.4807406870369
3095,-40594.96169585639
3096,-420.98075711378914
3097,-420.1141818191648
3098,-39944.32005605108
3099,-106.97119788876547
3100,-1818.90777851046
3101,-47910.40103341323
3102,-1821.3156840284005
3103,-1818.790300649314
3104,-107.02781449789696
3105,-45881.41405505491
3106,-40337.744235970335
3107,-106.95001486405856
3108,-983.4966511990776
3109,-358.9213655425582
3110,-976.545988544688
3111,-1819.308767718206
3112,-44598.96738880636
3113,-106.91628277059934
3114,-106.98807750285728
3115,-1818.483145038412
3116,-1819.0914912843496
3117,-1818.961299398471
3118,-975.4049735143656
3119,-107.03422235519
3120,-107.01344505391695
3121,-422.8013780450667
3122,-46176.25061372674
3123,-106.92337584002092
3124,-107.00148639334708
3125,-106.82689942586649
3126,-107.04459067053948
3127,-1820.2004395938689
3128,-361.5651680853002
3129,-417.8241272087924
3130,-45133.868139206425
3131,-21712.96246735008
3132,-1818.5445642798088
3133,-419.0052492324731
3134,-977.892842648016
3135,-39802.5589119684
3136,-106.8465081729984
3137,-976.069998188952
3138,-981.6525093177628
3139,-976.2668038529478
3140,-422.5659052517829
3141,-421.8970507008613
3142,-1819.560465117689
3143,-106.98910614498092
3144,-419.0316590522508
3145,-976.14902136721
3146,-413.30763769879866
3147,-106.81111692089002
3148,-1821.3381063687
3149,-976.693941187602
3150,-975.8594523528286
3151,-977.736539591378
3152,-976.8823150528568
3153,-107.02695865942778
3154,-417.0102260798404
3155,-1820.70176201185
3156,-106.9905476991616
3157,-1820.6728779795085
3158,-420.3128143516416
3159,-42438.36399371023
3160,-1818.4119693229115
3161,-975.7662459796352
3162,-361.7642282882563
3163,-31463.74186572068
3164,-106.97331885223356
3165,-107.0079742229344
3166,-975.858923425897
3167,-1820.9077217037984
3168,-44502.34001447116
3169,-106.92517444771944
3170,-51255.85158665512
3171,-976.638695481296
3172,-975.4374488331588
3173,-1818.2705390555327
3174,-106.95281054200444
3175,-371.82176412375816
3176,-978.287015521084
3177,-1820.4860867402583
3178,-107.00149559130952
3179,-413.3630331664093
3180,-358.1751754858868
3181,-364.31252192828447
3182,-106.8218866543544
3183,-976.3952857410638
3184,-47680.51705748406
3185,-1821.0412323568487
3186,-1821.48706608539
3187,-418.32235073400295
3188,-976.6520507884076
3189,-1820.7011515846707
3190,-363.6318395960839
3191,-1818.2676189818144
3192,-1819.737819167714
3193,-975.9395963732107
3194,-978.8860558735148
3195,-42369.81514252968
3196,-419.76910946387727
3197,-359.11353336090696
3198,-1818.940747014936
3199,-45594.52755143845
3200,-412.9666306042057
3201,-1818.807361210524
3202,-419.5023683429283
3203,-976.6305890790068
3204,-106.88135786108369
3205,-421.1298473942104
3206,-45427.9198692714
3207,-975.4159860810338
3208,-1821.117077725304
3209,-1818.5509395187669
3210,-106.99752974149388
3211,-1819.8959871565355
3212,-1818.340846960837
3213,-1822.7199755429408
3214,-46383.71685899839
3215,-421.46407388462825
3216,-977.2348304166112
3217,-107.00429845061171
3218,-1822.3548925503253
3219,-106.99807893751786
3220,-16934.83338744641
3221,-106.64081363362196
3222,-1818.5493583172613
3223,-106.99875553964672
3224,-107.03815634258164
3225,-46409.065154714
3226,-976.3530696707804
3227,-981.6743561378182
3228,-24496.477917133525
3229,-106.87103976912596
3230,-358.3409894744027
3231,-1819.26440872754
3232,-106.98424563489796
3233,-47961.65274531327
3234,-1819.693375179953
3235,-1818.789148764832
3236,-107.01490171524654
3237,-47747.93175947797
3238,-106.94596524082236
3239,-975.6105767277504
3240,-44997.37462992085
3241,-418.2340985384968
3242,-975.5889674485323
3243,-1819.6418888694263
3244,-1821.2441182687617
3245,-981.8602163559908
3246,-977.3103679287772
3247,-107.01699194163132
3248,-1818.3573260881883
3249,-106.9660126079388
3250,-364.0355838067988
3251,-107.01871364083097
3252,-106.99105916356476
3253,-361.27150588200567
3254,-33529.443207638265
3255,-1819.365585825406
3256,-1819.6544750463108
3257,-42161.23388793144
3258,-45606.83068209844
3259,-419.75783761826256
3260,-1819.8963677240008
3261,-16300.546017761177
3262,-20939.03231418805
3263,-976.626776235094
3264,-48824.35322169672
3265,-107.04025387175533
3266,-360.50872912731296
3267,-414.2060429318291
3268,-39227.47918425292
3269,-43583.29663705982
3270,-106.94665302937898
3271,-24703.773560495996
3272,-976.2703303492634
3273,-23882.18087764356
3274,-1818.9264595223751
3275,-1818.5958225431589
3276,-423.4562099622268
3277,-107.0433829185869
3278,-106.72273988125984
3279,-978.238185993219
3280,-53878.4085171018
3281,-1818.4333570073543
3282,-977.2757005086894
3283,-106.77674215560393
3284,-41971.50394507299
3285,-1818.2736285371263
3286,-46900.71521071714
3287,-1821.8741308016947
3288,-976.456240889684
3289,-358.3269605650531
3290,-107.00255182033452
3291,-413.576016085624
3292,-976.3362854764176
3293,-976.33494689243
3294,-38470.14029856948
3295,-1821.0072610917196
3296,-976.713738549061
3297,-48462.25126006693
3298,-423.04958567449904
3299,-418.3478329331528
3300,-1819.2231112361296
3301,-1818.3139094875532
3302,-1818.2733510807848
3303,-1818.5715212172129
3304,-1818.6991349983225
3305,-47618.636745839125
3306,-106.99408017735612
3307,-1821.7084179758328
3308,-107.00495034581348
3309,-1821.6006926687123
3310,-47072.8983517679
3311,-42428.38768915279
3312,-1819.3225680609908
3313,-355.59515134879047
3314,-416.84741963938944
3315,-975.4765116267994
3316,-19529.38671636621
3317,-107.0365604701738
3318,-43815.159472531326
3319,-107.02644865000396
3320,-1820.7117129141996
3321,-41369.7760018795
3322,-413.1348350498017
3323,-1819.08453289528
3324,-1821.338110561708
3325,-415.7672229174988
3326,-106.99696712738007
3327,-42093.28089179168
3328,-1818.5472868069469
3329,-976.704889717162
3330,-977.3464702134715
3331,-356.69292541284307
3332,-1819.1281551053232
3333,-35592.643830997025
3334,-422.1925180443727
3335,-416.5240150523704
3336,-417.4100038517281
3337,-420.905458888052
3338,-420.4127272113215
3339,-106.97210283498283
3340,-419.08056833680416
3341,-1819.6955062495024
3342,-1818.8717552065732
3343,-975.9931102223886
3344,-1820.425617232621
3345,-1818.5471760230653
3346,-45160.975118890216
3347,-980.8568757408312
3348,-107.02627057262112
3349,-1819.482486520153
3350,-976.1153385262191
3351,-107.03183269457384
3352,-107.03318779934077
3353,-412.1074080142552
3354,-976.6748261090128
3355,-1819.0832665043613
3356,-366.9280091987593
3357,-410.5592588402001
3358,-977.822274302824
3359,-977.5920293610504
3360,-419.6178101645596
3361,-366.9840844159364
3362,-977.4022930317196
3363,-979.5380341750354
3364,-24571.315709520302
3365,-978.8299512473463
3366,-1818.439866712249
3367,-420.04713446146
3368,-40360.8639826545
3369,-1819.4331737785888
3370,-1818.6337803950707
3371,-975.8760075995256
3372,-1819.5090233728035
3373,-40635.36766628727
3374,-106.99496909636244
3375,-976.6882520539592
3376,-417.49313571628574
3377,-975.404455136606
3378,-43019.00709111818
3379,-46722.371427196405
3380,-1819.9369883541333
3381,-411.5465573587791
3382,-977.6397646608394
3383,-420.31466121951735
3384,-19841.3622225678
3385,-977.6217305976836
3386,-45316.10439958334
3387,-106.95445309015764
3388,-357.24391659984747
3389,-357.2851169217315
3390,-45498.81051424022
3391,-106.79175276528012
3392,-975.8830928253924
3393,-358.8105558630008
3394,-1819.4375177243849
3395,-415.94763051341215
3396,-415.1280808569224
3397,-361.8495386347305
3398,-422.5976380928956
3399,-975.7732011438028
3400,-419.020703382336
3401,-358.2250319953713
3402,-44879.45288103088
3403,-358.91747482363223
3404,-43969.90540677758
3405,-977.0813378207146
3406,-107.0337919577812
3407,-976.7114640126724
3408,-106.83252821730812
3409,-979.134855490588
3410,-979.0990394658286
3411,-43277.60581259524
3412,-1818.653245912925
3413,-20507.14663258049
3414,-107.0309297877026
3415,-18403.16648617911
3416,-976.3438131265664
3417,-421.9051925727129
3418,-1819.7355718149747
3419,-36477.09039425964
3420,-107.01752997102868
3421,-420.91228519792713
3422,-416.6369901395997
3423,-29599.636976001457
3424,-978.9117162494084
3425,-357.3347515438165
3426,-976.7414182957234
3427,-43739.89949128097
3428,-1819.56125701284
3429,-416.2441352050313
3430,-1819.1695511305436
3431,-1821.3948743723424
3432,-418.21777036225
3433,-368.7019275178501
3434,-106.98148451138344
3435,-1818.4411612863864
3436,-107.0398464100704
3437,-976.2334422730048
3438,-977.9721286960264
3439,-417.1557907790685
3440,-977.3022984581308
3441,-1819.445817987057
3442,-357.6466197946079
3443,-42029.05943057281
3444,-976.8742814952228
3445,-975.671734050793
3446,-976.68496542841
3447,-17293.041886843486
3448,-39550.41254298606
3449,-975.4965601466704
3450,-106.9717394248258
3451,-417.95000305129406
3452,-107.00796346161428
3453,-1818.27818120104
3454,-1818.991317423057
3455,-418.0841729213448
3456,-43184.8336935699
3457,-1818.3009904529567
3458,-48049.73505481523
3459,-978.2410859056256
3460,-976.289681294042
3461,-976.1985783781172
3462,-359.674252401652
3463,-106.828047147772
3464,-53730.3703286406
3465,-106.64067875379344
3466,-36782.31291030661
3467,-415.4790246505486
3468,-107.03158814441628
3469,-976.3971512021428
3470,-106.93878724274452
3471,-21914.649486542778
3472,-107.00709257697726
3473,-976.6194816614048
3474,-1819.979447236047
3475,-983.35311906836
3476,-1821.7631555219996
3477,-976.2677362415984
3478,-977.458075742405
3479,-975.8667682910292
3480,-1821.0018110202943
3481,-45129.272525951965
3482,-418.25693500332216
3483,-1819.3725820588693
3484,-413.2186616875082
3485,-977.3832403668335
3486,-975.5363386432376
3487,-106.60043384477936
3488,-978.1505198583382
3489,-107.0012295327262
3490,-1819.0820914684396
3491,-1818.558949427364
3492,-979.1356512572008
3493,-413.7990956351072
3494,-107.0271018731962
3495,-106.878316989201
3496,-1820.1489465763675
3497,-363.1975451628713
3498,-106.9916119941188
3499,-1822.0991574288164
3500,-106.96129897462568
3501,-977.96062713242
3502,-106.98557505959704
3503,-419.62971508269584
3504,-106.90900617049954
3505,-419.4812771969615
3506,-17126.492639955766
3507,-44403.25222784345
3508,-46035.67178106184
3509,-1820.47441402731
3510,-35325.537731693665
3511,-1819.040364607543
3512,-106.95447661552072
3513,-421.2357587271593
3514,-49828.82166304255
3515,-1820.5166832811612
3516,-975.9119897502552
3517,-1819.7035191913565
3518,-40687.771495315
3519,-1819.2980484494856
3520,-421.3900706621183
3521,-418.07505302470895
3522,-975.579464667242
3523,-47100.59693305338
3524,-422.1026158986127
3525,-42469.848196063474
3526,-359.9025829641172
3527,-1818.2737997808624
3528,-976.1969411076466
3529,-50141.12706190656
3530,-106.88769127780937
3531,-107.0014825323741
3532,-1819.4262041286145
3533,-977.1769862751356
3534,-45678.93395068133
3535,-976.3968263916136
3536,-25266.378768561503
3537,-414.1028886698481
3538,-37794.19328296574
3539,-982.2127785760956
3540,-1818.2665721208243
3541,-1818.7778098718925
3542,-1821.2394936049252
3543,-975.532073676804
3544,-47327.25801275876
3545,-1819.984120700781
3546,-1818.667792281644
3547,-414.1393289352086
3548,-419.76161353464335
3549,-976.5891756728224
3550,-106.95568033309549
3551,-43668.68234092667
3552,-106.95477625331986
3553,-1818.547719635399
3554,-1818.6476219029844
3555,-977.6013940296712
3556,-977.5401012268002
3557,-418.1385758439995
3558,-1818.251733097047
3559,-977.7751406004182
3560,-106.70606186041076
3561,-1823.041647593649
3562,-364.2748246067027
3563,-977.4107324462872
3564,-978.848211820568
3565,-1819.861860884015
3566,-49365.723254788965
3567,-977.5808906663982
3568,-45489.53301663972
3569,-35223.53135664711
3570,-1818.9708064399813
3571,-106.99398193906045
3572,-54194.710327990295
3573,-47841.88385502074
3574,-45521.2917038983
3575,-1821.180391137758
3576,-975.699161555686
3577,-51284.38151488611
3578,-20882.670161302027
3579,-1818.7767191387293
3580,-977.0835966934228
3581,-975.7648434789156
3582,-419.9622062820214
3583,-1819.119700176005
3584,-415.5589420807263
3585,-976.62043229776
3586,-360.004844153467
3587,-975.509601746576
3588,-1820.5333324604649
3589,-978.361417963194
3590,-38525.88861804375
3591,-106.60849357004004
3592,-976.3485419096244
3593,-42962.07859865352
3594,-1819.277734729301
3595,-423.7148875142983
3596,-106.95799281399452
3597,-419.2978428249148
3598,-106.89793558819515
3599,-1821.622553110573
3600,-416.588216434104
3601,-419.3718948416072
3602,-419.6722631840034
3603,-422.0826794586556
3604,-416.9562424749765
3605,-33066.795416101246
3606,-419.8978643275255
3607,-107.03903660373022
3608,-976.3589654418864
3609,-1820.8010227302689
3610,-107.00446078928071
3611,-106.97368975996103
3612,-1818.3080366120687
3613,-1818.396873938141
3614,-106.86025552781514
3615,-417.36515595693976
3616,-1818.975197881771
3617,-106.92532622718882
3618,-977.356741221328
3619,-106.9885433689198
3620,-1818.5506957016491
3621,-41032.49565591686
3622,-45626.31497363722
3623,-42540.67429204943
3624,-976.8411566651106
3625,-977.1369791687324
3626,-978.095496943464
3627,-106.90598268947922
3628,-418.23921891952654
3629,-1819.3684220168416
3630,-976.616679221029
3631,-1820.945473631706
3632,-975.477595080624
3633,-1819.0257323321616
3634,-419.1380585451491
3635,-107.01764049842016
3636,-979.4918612373392
3637,-12794.951701623584
3638,-41330.26381986722
3639,-107.0262694005196
3640,-369.53272969636816
3641,-1820.188341397573
3642,-48662.96461027222
3643,-975.5253697246004
3644,-32773.023847121935
3645,-976.66021862713
3646,-1818.387348654595
3647,-1819.5602044580116
3648,-47586.05395947661
3649,-29495.44265269453
3650,-107.0104500191723
3651,-106.96302936498758
3652,-106.9157389466737
3653,-1818.5435574918956
3654,-1818.553439753489
3655,-422.13870412700777
3656,-46333.658860903495
3657,-976.2261700710778
3658,-38396.58577813338
3659,-977.10644801246
3660,-29496.01266200772
3661,-106.96894322577052
3662,-358.4581903507856
3663,-106.87322919136857
3664,-1819.2662153015367
3665,-422.4618140129517
3666,-106.95131169802804
3667,-106.84742525763755
3668,-107.03457168060136
3669,-106.99296168038929
3670,-35504.19361314377
3671,-410.7018862109628
3672,-1822.4530193654089
3673,-46230.69833704993
3674,-106.9671910653286
3675,-422.34652475074864
3676,-1819.372815793126
3677,-106.73165583871756
3678,-43103.57500485107
3679,-19095.84985608135
3680,-976.3694414388176
3681,-357.2734725000482
3682,-975.7565435605114
3683,-43000.46961830198
3684,-1822.98869814086
3685,-976.054117837188
3686,-107.00977973836764
3687,-1818.704497489236
3688,-1820.032490529632
3689,-1818.976249462816
3690,-976.4725128437402
3691,-16286.912248944758
3692,-43819.29214829685
3693,-1818.619991465436
3694,-1819.633728564165
3695,-977.1375850772926
3696,-1818.5517803730172
3697,-106.8719805726891
3698,-1818.2543892876445
3699,-44611.54473283873
3700,-41199.92856413128
3701,-975.7951900320894
3702,-414.0427518885198
3703,-45007.08873327044
3704,-107.0011083287494
3705,-978.0464476483232
3706,-106.95271029035304
3707,-106.9555488281417
3708,-978.4819298901192
3709,-48104.899589928704
3710,-106.8700360454908
3711,-976.7170174846892
3712,-1818.2880697303335
3713,-47640.82398447812
3714,-1821.031705620376
3715,-1821.0613073243144
3716,-107.04034400677702
3717,-1818.2881096278743
3718,-19105.027816734637
3719,-975.821435940824
3720,-106.87429719932273
3721,-1819.38013266175
3722,-419.1138905427146
3723,-1823.098369601685
3724,-978.4171057448084
3725,-358.69918677965785
3726,-1818.5282342190376
3727,-106.77303957539525
3728,-27292.354699916785
3729,-1820.8976119963108
3730,-420.49132820626414
3731,-1818.533090607155
3732,-414.6386339447864
3733,-45275.76168521663
3734,-107.01639462352782
3735,-367.29395125110295
3736,-107.03992109560798
3737,-980.1837495987198
3738,-422.2478890622923
3739,-39818.06190039181
3740,-976.8103405250964
3741,-419.2782887378916
3742,-17083.063029928544
3743,-1818.7069860184968
3744,-358.57927745867767
3745,-979.3650491216936
3746,-1819.1783676629504
3747,-977.7286773154844
3748,-43199.734577168434
3749,-106.95619268710443
3750,-975.715080000958
3751,-420.5277309913113
3752,-107.00661270581644
3753,-1819.3116011674608
3754,-106.97608379297483
3755,-106.95880071409113
3756,-1822.160770163108
3757,-422.3446245881717
3758,-1819.0564280519984
3759,-1819.7909124031464
3760,-978.0470571929386
3761,-106.89104004581732
3762,-1819.988729909469
3763,-1819.022136863016
3764,-107.01306629832244
3765,-417.3760052046636
3766,-1819.4064209280891
3767,-106.95829245371624
3768,-977.1337877266116
3769,-107.00216929738232
3770,-52690.78239405135
3771,-106.97596464564032
3772,-107.03127221008305
3773,-1819.5338854876693
3774,-106.98413808861866
3775,-1820.2488238214737
3776,-416.8369267572642
3777,-107.02643722756817
3778,-414.8355289405362
3779,-45938.42842242353
3780,-422.7034016344677
3781,-106.99725709430363
3782,-45862.44640221239
3783,-106.89244661071464
3784,-979.343504212356
3785,-975.7200112918764
3786,-45441.13815902238
3787,-1822.0080036726968
3788,-14261.08822685589
3789,-106.98328336155242
3790,-38099.94293496887
3791,-1818.539205977767
3792,-1818.5542838867505
3793,-976.945805223602
3794,-1820.903113997712
3795,-107.00612004301465
3796,-106.8553096437398
3797,-1819.1823540545236
3798,-975.6471928084133
3799,-977.9490158453584
3800,-979.321993787442
3801,-418.1820063929337
3802,-360.41755270336233
3803,-978.2337503750914
3804,-372.18777237978463
3805,-419.9360730436951
3806,-36275.10269350671
3807,-1818.5623484939772
3808,-977.2954180498144
3809,-419.0405325770195
3810,-420.9454209596786
3811,-1819.79354403986
3812,-106.99024357698832
3813,-106.9756111114752
3814,-978.513870171602
3815,-1819.1465703445213
3816,-106.96147556637447
3817,-1821.683830734912
3818,-106.98386828566215
3819,-27424.49834125754
3820,-1818.2739004720413
3821,-1818.5467993326035
3822,-106.92099656871216
3823,-41296.7967235887
3824,-40799.69770980561
3825,-106.96516358786256
3826,-360.8331334431182
3827,-975.516920273983
3828,-359.36336205354604
3829,-42811.30033517644
3830,-107.02121775081388
3831,-107.01386911081134
3832,-976.3743704240136
3833,-978.474368684524
3834,-1819.1674694335256
3835,-35791.22581663682
3836,-412.3149845370219
3837,-416.8635779525033
3838,-106.98480006740608
3839,-976.015222182038
3840,-1819.8937199358209
3841,-1818.388574569006
3842,-1819.3672067498517
3843,-25446.543066487226
3844,-107.01592759737896
3845,-106.95217016001412
3846,-977.1761130186134
3847,-417.31801321809576
3848,-106.92555891284356
3849,-1819.31846542508
3850,-1818.9439892169016
3851,-106.99138521491535
3852,-362.718839184614
3853,-980.1207205070205
3854,-355.6719467503213
3855,-975.6776112713474
3856,-979.3426395179288
3857,-23539.621610205093
3858,-40649.42768737762
3859,-1819.4316857576664
3860,-1818.3828882532891
3861,-1818.8847573721944
3862,-418.8773805747368
3863,-976.2625659437734
3864,-36777.15782070239
3865,-106.98377226577811
3866,-1819.6904986761
3867,-977.9664614830342
3868,-979.6313273548536
3869,-978.0441270797836
3870,-1818.6243124857613
3871,-1818.5879215093464
3872,-414.253128986645
3873,-980.2516609528176
3874,-107.00609009266924
