一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
8.61984,274.832,275.338,5.59389,25.2036,194.971,25.4862,101.098,0.955408,0.0261498,0.841031,16.666666666666668
8.61813,274.8185,275.3245,5.5927299999999995,25.2036,194.971,25.48575,101.098,0.9560225,0.0261576,0.841043,16.666666666666668
8.61644,274.805,275.311,5.59157,25.2036,194.971,25.48525,101.098,0.956635,0.0261671,0.841054,16.666666666666668
8.61472,274.79150000000004,275.298,5.59041,25.2036,194.971,25.4849,101.098,0.9572434999999999,0.0261736,0.841066,16.666666666666668
8.61303,274.77750000000003,275.284,5.58925,25.2036,194.971,25.4844,101.098,0.9578575,0.0261764,0.841078,16.666666666666668
8.61132,274.7645,275.271,5.58809,25.2036,194.971,25.48405,101.098,0.9584790000000001,0.0261806,0.84109,16.666666666666668
8.60963,274.7505,275.257,5.586930000000001,25.2032,194.971,25.48355,101.098,0.959106,0.0261897,0.841102,16.666666666666668
8.60792,274.73749999999995,275.244,5.58577,25.2023,194.971,25.483150000000002,101.098,0.9597255,0.0261986,0.841113,16.666666666666668
8.60622,274.7235,275.23,5.58461,25.20145,194.971,25.48275,101.098,0.9603425,0.0262037,0.841125,16.666666666666668
8.60453,274.71000000000004,275.217,5.583450000000001,25.20145,194.971,25.48225,101.098,0.9609620000000001,0.0262062,0.841137,16.666666666666668
8.60283,274.6965,275.203,5.5822899999999995,25.201050000000002,194.971,25.481949999999998,101.098,0.9615859999999999,0.026212,0.841149,16.666666666666668
8.60113,274.683,275.19,5.58113,25.201050000000002,194.971,25.481450000000002,101.098,0.9622134999999999,0.0262217,0.84116,16.666666666666668
8.59943,274.669,275.176,5.579969999999999,25.20195,194.971,25.48105,101.098,0.9628355,0.0262297,0.841172,16.666666666666668
8.59774,274.656,275.163,5.57881,25.20195,194.971,25.4807,101.098,0.9634575000000001,0.0262335,0.841184,16.666666666666668
8.59604,274.642,275.149,5.57765,25.20145,194.971,25.4804,101.098,0.9640755,0.0262364,0.841196,16.666666666666668
8.59435,274.62850000000003,275.13599999999997,5.57649,25.20195,194.971,25.48005,101.098,0.9646979999999999,0.026244,0.841208,16.666666666666668
8.59266,274.615,275.122,5.57533,25.201050000000002,194.971,25.47975,101.098,0.965322,0.0262535,0.841219,16.666666666666668
8.59098,274.60249999999996,275.11,5.574175,25.20195,194.971,25.47935,101.098,0.965941,0.0262603,0.841231,16.666666666666668
8.58929,274.5895,275.097,5.57302,25.201050000000002,194.971,25.47915,101.098,0.9665725,0.0262631,0.841243,16.666666666666668
8.58761,274.57550000000003,275.08299999999997,5.57186,25.20195,194.971,25.47885,101.098,0.9671955,0.0262671,0.841255,16.666666666666668
8.58592,274.5625,275.07,5.5707,25.20145,194.971,25.47855,101.098,0.9678165,0.0262761,0.841267,16.666666666666668
8.58423,274.5485,275.056,5.56954,25.201050000000002,194.971,25.47825,101.098,0.9684425000000001,0.0262851,0.841278,16.666666666666668
8.57552,274.477,274.985,5.5635275,25.20195,194.971,25.47705,101.098,0.9716885000000001,0.0263175,0.84134,16.666666666666668
8.57385,274.463,274.971,5.5623700000000005,25.20155,194.971,25.476950000000002,101.098,0.9723115000000001,0.0263208,0.841351,16.666666666666668
8.57217,274.45,274.95799999999997,5.561214999999999,25.20155,194.971,25.4767,101.098,0.9729355000000001,0.0263241,0.841364,16.666666666666668
8.57051,274.436,274.944,5.56006,25.201050000000002,194.971,25.4765,101.098,0.9735615,0.0263324,0.841376,16.666666666666668
8.56883,274.4225,274.931,5.5589,25.201050000000002,194.971,25.47635,101.098,0.9741845,0.0263426,0.841387,16.666666666666668
8.56701,274.409,274.91700000000003,5.55763,25.20155,194.971,25.47615,101.098,0.9748760000000001,0.0263482,0.8414,16.666666666666668
8.56534,274.395,274.904,5.55648,25.201050000000002,194.971,25.47605,101.098,0.975501,0.0263508,0.841412,16.666666666666668
8.56368,274.382,274.89,5.55532,25.201050000000002,194.971,25.475900000000003,101.099,0.976124,0.026356,0.841424,16.666666666666668
8.56201,274.368,274.877,5.5541675,25.20195,194.971,25.47585,101.099,0.9767459999999999,0.0263655,0.841436,16.666666666666668
8.56035,274.355,274.863,5.553005,25.20155,194.971,25.47565,101.099,0.9773675,0.0263739,0.841447,16.666666666666668
8.55869,274.341,274.84950000000003,5.55185,25.153100000000002,194.971,25.47555,101.099,0.977989,0.0263782,0.841459,16.666666666666668
8.55703,274.3275,274.836,5.550700000000001,25.1704,194.971,25.475450000000002,101.099,0.9786190000000001,0.0263809,0.841471,16.666666666666668
8.55537,274.314,274.8225,5.5495399999999995,25.183500000000002,194.971,25.47535,101.099,0.9792425,0.0263878,0.841483,16.666666666666668
8.55371,274.3005,274.80899999999997,5.54838,25.19395,194.971,25.47525,101.099,0.9798625,0.0263975,0.841494,16.666666666666668
8.55205,274.2865,274.7955,5.547230000000001,25.20235,194.971,25.4752,101.099,0.9804875,0.0264048,0.841506,16.666666666666668
8.5504,274.2735,274.782,5.546069999999999,25.2089,194.971,25.47495,101.099,0.9811115,0.026408,0.841518,16.666666666666668
8.54874,274.2595,274.7685,5.5449174999999995,25.2145,194.971,25.47505,101.099,0.9817315,0.0264115,0.84153,16.666666666666668
8.54709,274.24649999999997,274.755,5.5437650000000005,25.21855,194.971,25.47495,101.099,0.9823505,0.02642,0.841542,16.666666666666668
8.54541,274.23249999999996,274.741,5.5426,25.221899999999998,194.971,25.474800000000002,101.099,0.98297,0.0264293,0.841554,16.666666666666668
8.54378,274.21900000000005,274.728,5.541449999999999,25.22485,194.971,25.474800000000002,101.099,0.9835900000000001,0.0264352,0.841565,16.666666666666668
8.54212,274.20550000000003,274.714,5.540295,25.196849999999998,194.971,25.47465,101.099,0.9842115,0.0264378,0.841577,16.666666666666668
8.54045,274.192,274.701,5.53914,25.0,194.971,25.474600000000002,101.099,0.984833,0.0264427,0.841589,16.666666666666668
8.53881,274.1785,274.687,5.53798,25.0,194.971,25.47445,101.099,0.9854584999999999,0.0264522,0.841601,16.666666666666668
8.53714,274.16499999999996,274.674,5.5368200000000005,25.0,194.971,25.47455,101.099,0.986074,0.0264607,0.841612,16.666666666666668
8.5355,274.1515,274.65999999999997,5.53567,25.0,194.971,25.47445,101.099,0.9866905,0.0264653,0.841624,16.666666666666668
8.53382,274.1375,274.6465,5.5345175,25.0,194.971,25.474400000000003,101.099,0.9873015,0.0264678,0.841636,16.666666666666668
8.53218,274.124,274.633,5.53336,25.0,194.971,25.474400000000003,101.099,0.987922,0.0264745,0.841648,16.666666666666668
8.5305,274.1105,274.619,5.532204999999999,25.0,194.971,25.47435,101.099,0.988542,0.0264842,0.84166,16.666666666666668
8.52886,274.097,274.606,5.5310475,25.0,194.971,25.474400000000003,101.099,0.9891614999999999,0.0264917,0.841671,16.666666666666668
8.5272,274.0835,274.592,5.52989,25.0,194.971,25.47435,101.099,0.989779,0.026495,0.841683,16.666666666666668
8.52554,274.0695,274.578,5.5287299999999995,25.0,194.971,25.47455,101.099,0.9903980000000001,0.0264984,0.841695,16.666666666666668
8.52388,274.0565,274.5645,5.52757,25.0,194.971,25.474400000000003,101.099,0.9910235000000001,0.0265067,0.841707,16.666666666666668
8.52222,274.0425,274.551,5.52641,25.0,194.971,25.474600000000002,101.099,0.9916499999999999,0.0265161,0.841718,16.666666666666668
8.52055,274.02750000000003,274.536,5.52525,25.0,194.971,25.474600000000002,101.099,0.9922745000000001,0.0265222,0.84173,16.666666666666668
8.5189,274.014,274.522,5.52409,25.0,194.971,25.47465,101.099,0.9928925000000001,0.0265249,0.841742,16.666666666666668
8.51722,274.0005,274.508,5.522925000000001,25.0,194.971,25.47485,101.099,0.993512,0.0265295,0.841754,16.666666666666668
8.51558,273.987,274.494,5.52176,25.175150000000002,194.971,25.47485,101.099,0.99413,0.026539,0.841766,16.666666666666668
8.5139,273.973,274.48,5.52059,25.16545,194.971,25.4752,101.099,0.9947444999999999,0.0265476,0.841777,16.666666666666668
8.51226,273.959,274.466,5.519419999999999,25.18175,194.971,25.475299999999997,101.099,0.9953605000000001,0.0265524,0.841789,16.666666666666668
8.51058,273.94550000000004,274.4525,5.51825,25.20075,194.971,25.4756,101.099,0.9959799999999999,0.026555,0.841801,16.666666666666668
8.50894,273.932,274.439,5.5170699999999995,25.21695,194.971,25.4757,101.099,0.996592,0.0265613,0.841813,16.666666666666668
8.50726,273.9185,274.425,5.5159075,25.22965,194.971,25.4762,101.099,0.9971995,0.0265711,0.841825,16.666666666666668
8.5056,273.9045,274.411,5.51473,25.24025,194.971,25.476300000000002,101.099,0.9978125,0.0265788,0.841836,16.666666666666668
8.50394,273.8905,274.397,5.51356,25.2488,194.971,25.47665,101.099,0.9984275,0.0265823,0.841848,16.666666666666668
8.50229,273.87699999999995,274.383,5.512379999999999,25.2553,194.971,25.47685,101.099,0.9990465,0.0265854,0.84186,16.666666666666668
8.50061,273.863,274.369,5.5112000000000005,25.2607,194.971,25.477400000000003,101.099,0.9996615,0.0265936,0.841872,16.666666666666668
8.49895,273.84900000000005,274.355,5.51002,25.264499999999998,194.971,25.47755,101.099,1.000275,0.026603,0.841883,16.666666666666668
8.4973,273.83500000000004,274.341,5.5088349999999995,25.2675,194.971,25.47775,101.099,1.000885,0.0266094,0.841895,16.666666666666668
8.49563,273.8215,274.327,5.5076600000000004,25.269,194.971,25.478299999999997,101.099,1.001495,0.0266121,0.841907,16.666666666666668
8.49397,273.8075,274.3125,5.50648,25.0,194.971,25.4785,101.099,1.00211,0.0266165,0.841919,16.666666666666668
8.49231,273.7935,274.2985,5.5053,25.0,194.971,25.4788,101.099,1.002715,0.0266258,0.841931,16.666666666666668
8.49063,273.781,274.286,5.50411,25.0,194.971,25.47925,101.099,1.003325,0.0266347,0.841942,16.666666666666668
8.48898,273.767,274.272,5.50292,25.0,194.971,25.4797,101.099,1.00393,0.0266395,0.841953,16.666666666666668
8.4873,273.753,274.2575,5.50173,25.0,194.971,25.4801,101.099,1.00454,0.026642,0.841965,16.666666666666668
8.48565,273.73900000000003,274.243,5.5005299999999995,25.0,194.971,25.4805,101.099,1.00515,0.0266481,0.841977,16.666666666666668
8.48397,273.725,274.229,5.49933,25.0,194.971,25.481,101.099,1.00576,0.0266578,0.841989,16.666666666666668
8.48232,273.7115,274.21500000000003,5.4981349999999996,25.0,194.971,25.481299999999997,101.099,1.00637,0.0266655,0.842001,16.666666666666668
8.48064,273.6975,274.20050000000003,5.496930000000001,25.0,194.971,25.4819,101.099,1.006975,0.0266689,0.842013,16.666666666666668
8.47899,273.683,274.186,5.49572,25.0,194.971,25.482300000000002,101.099,1.0075800000000001,0.026672,0.842024,16.666666666666668
8.47732,273.669,274.172,5.4945200000000005,25.0,194.971,25.483,101.099,1.0081300000000002,0.0266798,0.842036,16.666666666666668
8.47564,273.655,274.159,5.49332,25.0,194.971,25.482100000000003,101.099,1.00879,0.0266894,0.842048,16.666666666666668
8.47401,273.6395,274.142,5.492109999999999,25.0,194.971,25.484,101.099,1.0093649999999998,0.0266955,0.84206,16.666666666666668
8.47232,273.6255,274.128,5.4909,25.0,194.971,25.4848,101.099,1.0099799999999999,0.0266982,0.842071,16.666666666666668
8.47067,273.6115,274.113,5.48968,25.0,194.971,25.485300000000002,101.099,1.01059,0.0267024,0.842083,16.666666666666668
8.469,273.597,274.099,5.48846,25.0,194.971,25.485999999999997,101.099,1.0111750000000002,0.0267115,0.842095,16.666666666666668
8.46732,273.58299999999997,274.0845,5.48724,25.0,194.971,25.48655,101.099,1.011795,0.0267202,0.842107,16.666666666666668
8.46568,273.56899999999996,274.07,5.486009999999999,25.0,194.971,25.487099999999998,101.099,1.012335,0.026725,0.842118,16.666666666666668
8.46398,273.5545,274.0555,5.484789999999999,25.0,194.971,25.488,101.099,1.0130050000000002,0.0267274,0.84213,16.666666666666668
8.46233,273.5405,274.041,5.4835625,25.0,194.971,25.48855,101.099,1.013555,0.0267332,0.842142,16.666666666666668
8.46066,273.5265,274.0265,5.48234,25.105150000000002,194.971,25.4892,101.099,1.0142099999999998,0.0267429,0.842154,16.666666666666668
8.45899,273.512,274.012,5.48112,25.237099999999998,194.971,25.490099999999998,101.099,1.0147400000000002,0.0267506,0.842166,16.666666666666668
8.45731,273.498,273.9975,5.4798800000000005,25.2265,194.971,25.490850000000002,101.099,1.01543,0.026754,0.842178,16.666666666666668
8.45566,273.4835,273.983,5.47865,25.232,194.971,25.49145,101.099,1.01593,0.0267569,0.842189,16.666666666666668
8.45399,273.46900000000005,273.968,5.4774125,25.23455,194.971,25.4923,101.099,1.0165250000000001,0.0267645,0.842201,16.666666666666668
8.45231,273.45500000000004,273.954,5.476179999999999,25.23775,194.971,25.49315,101.099,1.0171,0.0267738,0.842213,16.666666666666668
8.45067,273.44050000000004,273.939,5.47494,25.2394,194.971,25.4937,101.099,1.017695,0.0267803,0.842225,16.666666666666668
8.449,273.42600000000004,273.92449999999997,5.473695,25.241300000000003,194.971,25.49465,101.099,1.018305,0.0267828,0.842236,16.666666666666668
8.44733,273.41150000000005,273.90999999999997,5.47246,25.241300000000003,194.971,25.4955,101.099,1.018865,0.0267868,0.842248,16.666666666666668
8.44567,273.39750000000004,273.89549999999997,5.471210000000001,25.24315,194.971,25.496299999999998,101.099,1.019525,0.0267957,0.84226,16.666666666666668
8.44403,273.3825,273.881,5.469964999999999,25.24315,194.971,25.497,101.099,1.0200550000000002,0.0268044,0.842272,16.666666666666668
8.44234,273.368,273.866,5.468719999999999,25.2431,194.971,25.497999999999998,101.099,1.0207549999999999,0.0268094,0.842284,16.666666666666668
8.4407,273.354,273.852,5.4674700000000005,25.243299999999998,194.971,25.498800000000003,101.099,1.0212649999999999,0.0268116,0.842295,16.666666666666668
8.43905,273.339,273.837,5.46622,25.242449999999998,194.971,25.49945,101.099,1.021875,0.0268171,0.842307,16.666666666666668
8.43738,273.325,273.823,5.464975,25.24105,194.971,25.500500000000002,101.099,1.02245,0.0268266,0.842319,16.666666666666668
8.43573,273.3105,273.808,5.46372,25.24105,194.971,25.5011,101.099,1.0230350000000001,0.0268344,0.842331,16.666666666666668
8.43408,273.296,273.7935,5.46247,25.2395,194.971,25.502000000000002,101.099,1.0236349999999999,0.0268381,0.842342,16.666666666666668
8.43242,273.2815,273.779,5.46122,25.23905,194.971,25.5028,101.099,1.024195,0.0268411,0.842355,16.666666666666668
8.4306,273.267,273.7645,5.459835,25.2379,194.971,25.5036,101.099,1.02486,0.0268489,0.842367,16.666666666666668
8.42896,273.2525,273.75,5.4585799999999995,25.23745,194.971,25.50425,101.099,1.02556,0.026858,0.842379,16.666666666666668
8.42731,273.2385,273.7355,5.457332500000001,25.2357,194.971,25.50525,101.099,1.02607,0.0268642,0.842391,16.666666666666668
8.42564,273.2235,273.721,5.45608,25.2358,194.971,25.506,101.099,1.026675,0.0268666,0.842403,16.666666666666668
8.42401,273.209,273.7065,5.45477,25.23395,194.971,25.5053,101.099,1.02726,0.0268706,0.842414,16.666666666666668
8.42228,273.195,273.692,5.4535100000000005,25.23395,194.971,25.5069,101.099,1.02785,0.0268796,0.842426,16.666666666666668
8.42042,273.181,273.6775,5.45227,25.232599999999998,194.971,25.5063,101.099,1.028465,0.0268881,0.842438,16.666666666666668
8.41857,273.16650000000004,273.663,5.45102,25.2316,194.971,25.5056,101.099,1.0290249999999999,0.0268929,0.84245,16.666666666666668
8.41686,273.15250000000003,273.6485,5.44977,25.23065,194.971,25.50505,101.099,1.02968,0.026895,0.842462,16.666666666666668
8.41514,273.13800000000003,273.634,5.44852,25.23065,194.971,25.50565,101.099,1.03021,0.0269007,0.842473,16.666666666666668
8.41335,273.12350000000004,273.6195,5.44727,25.228650000000002,194.971,25.5053,101.099,1.03091,0.02691,0.842485,16.666666666666668
8.41147,273.11,273.605,5.44602,25.22925,194.971,25.504649999999998,101.099,1.031415,0.0269176,0.842497,16.666666666666668
8.40958,273.095,273.5905,5.444780000000001,25.22665,194.971,25.501649999999998,101.099,1.03203,0.0269211,0.842509,16.666666666666668
8.40784,273.082,273.576,5.443529999999999,25.22665,194.971,25.502200000000002,101.099,1.0326,0.0269235,0.84252,16.666666666666668
8.40584,273.0675,273.5615,5.442282499999999,25.2251,194.971,25.50085,101.099,1.033195,0.0269306,0.842532,16.666666666666668
8.40401,273.053,273.547,5.44104,25.2251,194.971,25.4998,101.099,1.033795,0.0269399,0.842544,16.666666666666668
8.40221,273.0385,273.533,5.4398,25.2251,194.971,25.49935,101.099,1.0343550000000001,0.0269463,0.842556,16.666666666666668
8.40037,273.0245,273.51800000000003,5.438559999999999,25.222949999999997,194.971,25.49825,101.099,1.035015,0.0269487,0.842567,16.666666666666668
8.39858,273.01,273.504,5.43732,25.222949999999997,194.971,25.49755,101.1,1.0355500000000002,0.0269523,0.842579,16.666666666666668
8.39675,272.996,273.4895,5.436075,25.2208,194.971,25.49695,101.1,1.03624,0.0269609,0.842591,16.666666666666668
8.39494,272.9815,273.475,5.43484,25.2214,194.971,25.49615,101.1,1.036755,0.0269696,0.842603,16.666666666666668
8.39313,272.9675,273.461,5.4336,25.2214,194.971,25.49525,101.1,1.03735,0.0269746,0.842615,16.666666666666668
8.39135,272.95349999999996,273.447,5.432370000000001,25.2203,194.971,25.49445,101.1,1.037925,0.0269767,0.842627,16.666666666666668
8.38954,272.9375,273.431,5.43113,25.2197,194.971,25.49375,101.1,1.0385149999999999,0.0269817,0.842638,16.666666666666668
8.38772,272.92449999999997,273.418,5.4299550000000005,25.2197,194.971,25.49325,101.1,1.039115,0.026991,0.84265,16.666666666666668
8.38591,272.91049999999996,273.404,5.42872,25.2197,194.971,25.49255,101.1,1.0396800000000002,0.0269988,0.842662,16.666666666666668
8.38412,272.896,273.3895,5.427479999999999,25.217599999999997,194.971,25.4916,101.1,1.04033,0.0270025,0.842674,16.666666666666668
8.38233,272.882,273.375,5.42625,25.217599999999997,194.971,25.49105,101.1,1.040855,0.0270049,0.842685,16.666666666666668
8.3805,272.868,273.361,5.42502,25.217599999999997,194.971,25.49025,101.1,1.04154,0.0270117,0.842697,16.666666666666668
8.3787,272.853,273.347,5.42378,25.217599999999997,194.971,25.489449999999998,101.1,1.0420500000000001,0.027021,0.842709,16.666666666666668
8.37691,272.839,273.332,5.42255,25.21595,194.971,25.4887,101.1,1.04266,0.0270277,0.842721,16.666666666666668
8.37511,272.825,273.318,5.421315000000001,25.21595,194.971,25.48805,101.1,1.0432350000000001,0.0270303,0.842733,16.666666666666668
8.37331,272.811,273.304,5.42009,25.21595,194.971,25.48755,101.1,1.043825,0.0270336,0.842744,16.666666666666668
8.3715,272.796,273.2895,5.4188600000000005,25.21595,194.971,25.48665,101.1,1.044425,0.0270419,0.842756,16.666666666666668
8.36975,272.782,273.275,5.4176400000000005,25.21595,194.971,25.48605,101.1,1.0449899999999999,0.0270507,0.842768,16.666666666666668
8.36794,272.76800000000003,273.26099999999997,5.416415000000001,25.21435,194.971,25.48555,101.1,1.045645,0.027056,0.84278,16.666666666666668
8.36616,272.75350000000003,273.247,5.415189999999999,25.21435,194.971,25.48495,101.1,1.0461749999999999,0.0270581,0.842791,16.666666666666668
8.36436,272.73900000000003,273.23249999999996,5.413964999999999,25.21435,194.971,25.48425,101.1,1.0468549999999999,0.0270629,0.842803,16.666666666666668
8.36259,272.725,273.218,5.4127425,25.21435,194.971,25.48355,101.1,1.047365,0.0270721,0.842815,16.666666666666668
8.36082,272.7105,273.204,5.411519999999999,25.21435,194.971,25.482999999999997,101.1,1.047965,0.0270801,0.842827,16.666666666666668
8.35902,272.6965,273.1895,5.410304999999999,25.21435,194.971,25.48245,101.1,1.048535,0.027084,0.842839,16.666666666666668
8.35724,272.682,273.175,5.409090000000001,25.21435,194.971,25.481900000000003,101.1,1.0491199999999998,0.0270863,0.84285,16.666666666666668
8.35545,272.6675,273.161,5.4078800000000005,25.213250000000002,194.971,25.48125,101.1,1.049725,0.0270928,0.842862,16.666666666666668
8.3537,272.6535,273.1465,5.4066600000000005,25.2121,194.971,25.48075,101.1,1.0502850000000001,0.0271021,0.842874,16.666666666666668
8.35191,272.6395,273.132,5.40545,25.2121,194.971,25.48005,101.1,1.0509350000000002,0.0271091,0.842886,16.666666666666668
8.34977,272.6245,273.118,5.40423,25.2121,194.971,25.47565,101.1,1.0514649999999999,0.0271119,0.842898,16.666666666666668
8.34783,272.6105,273.1035,5.40301,25.2121,194.971,25.47455,101.1,1.0521449999999999,0.0271149,0.842909,16.666666666666668
8.34608,272.5965,273.089,5.40179,25.2121,194.971,25.476399999999998,101.1,1.0526499999999999,0.0271231,0.842921,16.666666666666668
8.34505,272.58299999999997,273.075,5.40058,25.2121,194.971,25.479599999999998,101.1,1.053245,0.027132,0.842933,16.666666666666668
8.34341,272.5665,273.05949999999996,5.3993625,25.2116,194.971,25.48145,101.1,1.05382,0.0271376,0.842945,16.666666666666668
8.34191,272.5525,273.0455,5.3981449999999995,25.2105,194.971,25.48245,101.1,1.0543999999999998,0.0271397,0.842956,16.666666666666668
8.34036,272.538,273.031,5.39687,25.2105,194.971,25.48385,101.1,1.055,0.0271442,0.842968,16.666666666666668
8.33877,272.524,273.017,5.3956599999999995,25.2105,194.971,25.484499999999997,101.1,1.05556,0.0271533,0.84298,16.666666666666668
8.33711,272.5095,273.003,5.3944399999999995,25.2105,194.971,25.484650000000002,101.1,1.0562049999999998,0.0271615,0.842992,16.666666666666668
8.33539,272.4955,272.98850000000004,5.393229999999999,25.211,194.971,25.4846,101.1,1.05673,0.0271656,0.843003,16.666666666666668
8.33364,272.4805,272.974,5.3920200000000005,25.21035,194.971,25.48425,101.1,1.057415,0.0271678,0.843015,16.666666666666668
8.33191,272.4665,272.9595,5.3908075,25.21035,194.971,25.484,101.102,1.057905,0.027174,0.843027,16.666666666666668
8.33017,272.4525,272.94550000000004,5.389600000000001,25.21035,194.971,25.484099999999998,101.1,1.0585,0.0271834,0.843039,16.666666666666668
8.32847,272.438,272.931,5.38839,25.21035,194.971,25.484099999999998,101.1,1.05907,0.0271906,0.843051,16.666666666666668
8.32678,272.4235,272.91700000000003,5.38718,25.21035,194.971,25.48395,101.1,1.059655,0.0271935,0.843063,16.666666666666668
8.32506,272.4095,272.90250000000003,5.3859699999999995,25.21035,194.971,25.48425,101.1,1.060255,0.0271964,0.843074,16.666666666666668
8.32339,272.395,272.888,5.38476,25.21035,194.971,25.48405,101.1,1.060815,0.0272043,0.843086,16.666666666666668
8.32167,272.381,272.874,5.3835525,25.21035,194.971,25.484099999999998,101.1,1.0614599999999998,0.0272133,0.843098,16.666666666666668
8.31997,272.3665,272.86,5.382350000000001,25.21035,194.971,25.48415,101.1,1.0619800000000001,0.0272192,0.84311,16.666666666666668
8.31826,272.3525,272.8455,5.38114,25.2092,194.971,25.48395,101.1,1.06266,0.0272214,0.843121,16.666666666666668
8.31654,272.33799999999997,272.831,5.3799399999999995,25.2092,194.971,25.48395,101.1,1.0631599999999999,0.0272256,0.843133,16.666666666666668
8.31483,272.32399999999996,272.817,5.37874,25.20865,194.971,25.4837,101.1,1.06376,0.0272346,0.843145,16.666666666666668
8.31312,272.3095,272.8025,5.37753,25.20985,194.971,25.48365,101.1,1.06433,0.027243,0.843157,16.666666666666668
8.31139,272.29499999999996,272.7885,5.37632,25.148400000000002,194.971,25.4835,101.1,1.064905,0.0272474,0.843169,16.666666666666668
8.30968,272.281,272.774,5.375119999999999,25.174599999999998,194.971,25.4833,101.1,1.065505,0.0272495,0.84318,16.666666666666668
8.30796,272.267,272.76,5.37392,25.18515,194.971,25.483150000000002,101.1,1.066065,0.0272554,0.843192,16.666666666666668
8.30622,272.252,272.7455,5.37271,25.19305,194.971,25.482999999999997,101.1,1.066705,0.0272648,0.843204,16.666666666666668
8.30452,272.238,272.731,5.3714949999999995,25.0,194.971,25.4827,101.1,1.06723,0.0272721,0.843216,16.666666666666668
8.30276,272.224,272.717,5.37029,25.0,194.971,25.4827,101.1,1.067905,0.0272753,0.843228,16.666666666666668
8.30107,272.2095,272.703,5.36909,25.0,194.971,25.482300000000002,101.1,1.06841,0.027278,0.843239,16.666666666666668
8.29932,272.195,272.6885,5.367889999999999,25.0,194.971,25.4822,101.1,1.069015,0.0272857,0.843251,16.666666666666668
8.29762,272.18100000000004,272.674,5.36669,25.0,194.971,25.482,101.1,1.069585,0.0272948,0.843263,16.666666666666668
8.29569,272.16700000000003,272.65999999999997,5.36537,25.07865,194.971,25.4817,101.1,1.070235,0.0273012,0.843276,16.666666666666668
8.294,272.15200000000004,272.646,5.3641700000000005,25.101599999999998,194.971,25.4814,101.1,1.070795,0.0273034,0.843288,16.666666666666668
8.29223,272.13800000000003,272.63149999999996,5.36297,25.1177,194.971,25.4812,101.1,1.0714299999999999,0.0273078,0.843299,16.666666666666668
8.29054,272.124,272.617,5.36177,25.19595,194.971,25.4809,101.1,1.07196,0.027317,0.843311,16.666666666666668
8.28879,272.1095,272.603,5.360569999999999,25.17975,194.971,25.4807,101.1,1.072635,0.0273252,0.843323,16.666666666666668
8.28706,272.095,272.5885,5.35937,25.151400000000002,194.971,25.48045,101.1,1.07314,0.0273294,0.843335,16.666666666666668
8.28533,272.081,272.574,5.35817,25.16985,194.971,25.4802,101.1,1.0737349999999999,0.0273316,0.843347,16.666666666666668
8.28377,272.067,272.56,5.35708,25.181649999999998,194.971,25.479999999999997,101.1,1.074265,0.0273368,0.843357,16.666666666666668
8.28204,272.052,272.5455,5.3558725,25.19245,194.971,25.4799,101.1,1.0748250000000001,0.0273463,0.843369,16.666666666666668
8.28031,272.038,272.531,5.3546700000000005,25.0,194.971,25.4795,101.1,1.0754000000000001,0.0273538,0.843381,16.666666666666668
8.27857,272.024,272.517,5.353470000000001,25.0,194.971,25.47945,101.1,1.075995,0.0273572,0.843393,16.666666666666668
8.27685,272.009,272.5025,5.35226,25.0,194.971,25.4792,101.1,1.0765449999999999,0.0273598,0.843404,16.666666666666668
8.27511,271.995,272.488,5.3510599999999995,25.0,194.971,25.479,101.1,1.07718,0.0273671,0.843416,16.666666666666668
8.27338,271.981,272.4735,5.34985,25.0,194.971,25.4788,101.1,1.0777,0.0273763,0.843428,16.666666666666668
8.27164,271.966,272.459,5.34864,25.12425,194.971,25.4786,101.1,1.07839,0.0273827,0.84344,16.666666666666668
8.26992,271.952,272.445,5.347429999999999,25.1159,194.971,25.478499999999997,101.1,1.078885,0.0273851,0.843451,16.666666666666668
8.26817,271.9375,272.4305,5.3462275,25.1462,194.971,25.478299999999997,101.1,1.079485,0.0273888,0.843463,16.666666666666668
8.26645,271.923,272.416,5.34501,25.1987,194.971,25.4782,101.1,1.07996,0.0273975,0.843475,16.666666666666668
8.26472,271.909,272.4015,5.343805,25.19915,194.971,25.478,101.1,1.08049,0.0274061,0.843487,16.666666666666668
8.26297,271.8945,272.387,5.34259,25.2072,194.971,25.47795,101.1,1.0811600000000001,0.027411,0.843499,16.666666666666668
8.26126,271.8805,272.3725,5.34138,25.214550000000003,194.971,25.477899999999998,101.1,1.08161,0.0274132,0.84351,16.666666666666668
8.25951,271.8655,272.358,5.3401625,25.2199,194.971,25.477800000000002,101.1,1.0822550000000002,0.0274184,0.843522,16.666666666666668
8.25779,271.8515,272.3435,5.33895,25.22585,194.971,25.477600000000002,101.1,1.0827600000000002,0.0274278,0.843534,16.666666666666668
8.25605,271.837,272.329,5.3377349999999995,25.2287,194.971,25.477600000000002,101.1,1.083435,0.0274356,0.843546,16.666666666666668
8.25432,271.8225,272.3145,5.33652,25.2304,194.971,25.4775,101.1,1.0839050000000001,0.0274391,0.843558,16.666666666666668
