-51.83460903,-56
-46.60091765,-56
-47.03300775,-56
-48.97741322,-56
-47.41648772,-56
-48.11863414,-56
-45.67192393,-56
-50.00902834,-56
-46.13642079,-56
-50.59234998,-56
-46.22823993,-56
-46.41727935,-56
-49.89560469,-56
-46.33626246,-56
-48.44810284,-56
-46.26064669,-56
-48.52911973,-56
-46.53610413,-56
-49.05843011,-56
-46.71974243,-56
-45.97978813,-56
-48.66954902,-56
-46.66033004,-56
-49.24206841,-56
-45.09400341,-56
-46.98439762,-56
-46.82776495,-56
-47.81617106,-56
-47.34627308,-56
-44.23522433,-56
-48.58853212,-56
-47.92959472,-56
-46.83316608,-56
-44.68891894,-56
-47.75675868,-56
-47.04921113,-56
-48.21585441,-56
-43.01456979,-56
-47.94039697,-56
-46.20663543,-56
-45.16421805,-56
-48.57772987,-56
-46.90338072,-56
-48.12943639,-56
-44.22982321,-56
-44.68891894,-56
-48.55612537,-56
-46.14722304,-56
-43.71671621,-56
-48.84238506,-56
-44.8455516,-56
-48.51831748,-56
-44.0029759,-56
-46.69813792,-56
-45.80695208,-56
-45.48828563,-56
-47.87018233,-56
-44.98598089,-56
-45.72053406,-56
-49.23666728,-56
-43.02537204,-56
-44.3108401,-56
-48.03761724,-56
-44.76453471,-56
-46.96819424,-56
-45.91497461,-56
-47.30306407,-56
-43.4898689,-56
-46.64952779,-56
-46.6927368,-56
-44.49987952,-56
-43.34943962,-56
-47.83237444,-56
-46.82776495,-56
-45.5639014,-56
-43.36024187,-56
-47.70274741,-56
-43.51147341,-56
-46.3848726,-56
-48.10243076,-56
-43.40345088,-56
-46.08240952,-56
-46.2012343,-56
-45.93117799,-56
-42.9551574,-56
-48.44270171,-56
-45.6665228,-56
-47.09782127,-56
-44.8239471,-56
-46.01759601,-56
-43.10098781,-56
-48.20505216,-56
-46.35786697,-56
-43.56548467,-56
-46.86557284,-56
-46.46588949,-56
-43.365643,-56
-47.42188885,-56
-45.31004846,-56
-45.71513294,-56
