,一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
15882,-0.474328948,-0.298746462,-0.369265964,-0.31728871,0.814811009,0.504147614,0.25918391,0.475500165,0.921471412,0.670852218,0.395246623,0.019336474
15883,-0.475220776,-0.29929472,-0.36968802,-0.317898909,0.814811009,0.504147614,0.257342288,0.475500165,0.921471412,0.671443647,0.396014749,0.019336474
15884,-0.476112603,-0.299842978,-0.370096007,-0.318511959,0.814811009,0.504147614,0.255495069,0.475500165,0.921471412,0.671701449,0.396782875,0.019336474
15885,-0.476998943,-0.300391236,-0.370518063,-0.319122157,0.814811009,0.504147614,0.253642252,0.475500165,0.921471412,0.672535516,0.397486991,0.019336474
15886,-0.477896259,-0.300939494,-0.370940119,-0.319726653,0.814811009,0.504147614,0.251834216,0.475500165,0.921471412,0.673900352,0.398255117,0.019336474
15887,-0.478785342,-0.301470066,-0.371362175,-0.320331149,0.814811009,0.504147614,0.249992594,0.475500165,0.921471412,0.674946726,0.399023243,0.019336474
15888,-0.479671682,-0.302018324,-0.371784231,-0.320939922,0.814811009,0.504147614,0.248167765,0.475500165,0.921471412,0.675356177,0.399791369,0.019336474
15889,-0.480560765,-0.302584268,-0.372220355,-0.321545844,0.814811009,0.504147614,0.246348533,0.475500165,0.921471412,0.675704969,0.400559495,0.019336474
15890,-0.481532171,-0.303132526,-0.372642411,-0.322210219,0.814811009,0.504147614,0.244529302,0.475500165,0.921471412,0.676933321,0.401391632,0.019336474
15891,-0.482415766,-0.303663098,-0.373064467,-0.322814715,0.814811009,0.504147614,0.242715668,0.475500165,0.921471412,0.678237498,0.402095747,0.019336474
15892,-0.483299362,-0.304211356,-0.373486523,-0.323419211,0.814811009,0.504147614,0.240902035,0.475500165,0.921471412,0.679010905,0.402863873,0.019336474
15893,-0.484182957,-0.3047773,-0.373908578,-0.324023707,0.814811009,0.504147614,0.239144377,0.475500165,0.921471412,0.679268708,0.403631999,0.019336474
15894,-0.485063808,-0.305325558,-0.374330634,-0.324625351,0.814811009,0.504147614,0.237341939,0.475500165,0.921471412,0.679890467,0.404400125,0.019336474
15895,-0.485941916,-0.305873816,-0.37475269,-0.325221293,0.814811009,0.504147614,0.235561891,0.475500165,0.921471412,0.681209808,0.405104241,0.019336474
15896,-0.486817279,-0.306404388,-0.375188815,-0.325820086,0.814811009,0.504147614,0.233798636,0.475500165,0.921471412,0.682392666,0.405872367,0.019336474
15897,-0.487681665,-0.306970332,-0.37561087,-0.326418879,0.814811009,0.504147614,0.232068967,0.475500165,0.921471412,0.682953766,0.406640493,0.019336474
15898,-0.488546052,-0.30751859,-0.376032926,-0.327020524,0.814811009,0.504147614,0.230339298,0.475500165,0.921471412,0.683211568,0.407408619,0.019336474
15899,-0.489407695,-0.308066848,-0.376469051,-0.327622168,0.814811009,0.504147614,0.228609628,0.497895906,0.921471412,0.684091129,0.408176745,0.019336474
15900,-0.490269338,-0.308615106,-0.376891107,-0.328220961,0.814811009,0.504147614,0.226896752,0.497895906,0.921471412,0.685455966,0.408880861,0.019336474
15901,-0.49113098,-0.309163364,-0.377313162,-0.328822606,0.814811009,0.504147614,0.225183876,0.497895906,0.921471412,0.686487175,0.409648987,0.019336474
15902,-0.491987135,-0.309711623,-0.377735218,-0.329419973,0.814811009,0.504147614,0.223476597,0.497895906,0.921471412,0.686866296,0.410417113,0.019336474
15903,-0.492843289,-0.310277566,-0.378171343,-0.330017341,0.814811009,0.504147614,0.221786111,0.497895906,0.921471412,0.687230253,0.411185239,0.019336474
15904,-0.4936967,-0.310808139,-0.378593399,-0.330616134,0.814811009,0.504147614,0.220095626,0.497895906,0.921471412,0.688367616,0.411953365,0.019336474
15905,-0.494547366,-0.311356397,-0.379015454,-0.331214927,0.814811009,0.504147614,0.218410738,0.497895906,0.921471412,0.689686958,0.412657481,0.019336474
15906,-0.495398032,-0.31192234,-0.379451579,-0.33181372,0.814811009,0.504147614,0.216737045,0.497895906,0.921471412,0.69050586,0.413425607,0.019336474
15907,-0.49624321,-0.312452913,-0.379873635,-0.332412513,0.814811009,0.504147614,0.215074547,0.497895906,0.921471412,0.690763662,0.414193733,0.019336474
15908,-0.497091133,-0.313018857,-0.380295691,-0.333011306,0.814811009,0.504147614,0.213400854,0.497895906,0.921471412,0.691339926,0.414961859,0.019336474
15909,-0.497936311,-0.313567115,-0.380731815,-0.333607248,0.814811009,0.504147614,0.211749552,0.497895906,0.921471412,0.692644103,0.415665974,0.019336474
15910,-0.498778745,-0.314115373,-0.381153871,-0.334208892,0.814811009,0.504147614,0.210092652,0.497895906,0.921471412,0.693857291,0.4164341,0.019336474
15911,-0.499618435,-0.314663631,-0.381589995,-0.334807685,0.814811009,0.504147614,0.208452545,0.497895906,0.921471412,0.694463885,0.417202227,0.019336474
15912,-0.500460869,-0.315211889,-0.382012051,-0.33540933,0.814811009,0.504147614,0.206812438,0.497895906,0.921471412,0.694706522,0.417970353,0.019336474
15913,-0.501297815,-0.315777833,-0.382448176,-0.336010974,0.814811009,0.504147614,0.205177929,0.497895906,0.921471412,0.695540589,0.418738479,0.019336474
15914,-0.502134761,-0.316308405,-0.382870231,-0.336606916,0.814811009,0.504147614,0.203549017,0.497895906,0.921471412,0.696905425,0.419442594,0.019336474
15915,-0.502968963,-0.316856663,-0.383292287,-0.337195729,0.814811009,0.504147614,0.201925703,0.497895906,0.921471412,0.697966965,0.42021072,0.019336474
15916,-0.503803164,-0.317422607,-0.383728412,-0.33786153,0.814811009,0.504147614,0.200313584,0.497895906,0.921471412,0.698376415,0.420978846,0.019336474
15917,-0.504634622,-0.317953179,-0.384150468,-0.338483135,0.814811009,0.504147614,0.198695868,0.497895906,0.921471412,0.698725207,0.421746972,0.019336474
15918,-0.50546608,-0.31857218,-0.384628798,-0.339093333,0.814811009,0.504147614,0.19693821,0.497895906,0.921471412,0.699817076,0.422515099,0.019336474
15919,-0.506294793,-0.319120438,-0.385050853,-0.340062808,0.814811009,0.504147614,0.195326091,0.497895906,0.921471412,0.701136418,0.423219214,0.019336474
15920,-0.507123507,-0.319668696,-0.385486978,-0.34062881,0.814811009,0.504147614,0.193725168,0.497895906,0.921471412,0.702000814,0.42398734,0.019336474
15921,-0.507946733,-0.320216954,-0.385909034,-0.341032282,0.814811009,0.504147614,0.19213544,0.497895906,0.921471412,0.702288946,0.424755466,0.019336474
15922,-0.508772702,-0.320765212,-0.386345158,-0.341568345,0.814811009,0.504147614,0.190545711,0.497895906,0.921471412,0.702819716,0.425459582,0.019336474
15923,-0.509595928,-0.32131347,-0.386767214,-0.343182235,0.814811009,0.504147614,0.188967178,0.497895906,0.921471412,0.704093563,0.426227708,0.019336474
15924,-0.510421897,-0.321879414,-0.387203338,-0.343925023,0.814811009,0.504147614,0.187388645,0.497895906,0.921471412,0.705321915,0.426995834,0.019336474
15925,-0.511242379,-0.322409986,-0.387625394,-0.34399916,0.814811009,0.504147614,0.185821307,0.497895906,0.921471412,0.705974004,0.42776396,0.019336474
15926,-0.51206286,-0.322958244,-0.388061519,-0.344536648,0.814811009,0.504147614,0.184265165,0.497895906,0.921471412,0.706216641,0.428532086,0.019336474
15927,-0.512880597,-0.323524188,-0.388497643,-0.345035642,0.814811009,0.504147614,0.182709022,0.497895906,0.921471412,0.707005214,0.429300212,0.019336474
15928,-0.514024881,-0.324231618,-0.389060384,-0.345853993,0.814811009,0.504147614,0.180699471,0.497895906,0.921471412,0.708855325,0.43032438,0.019336474
15929,-0.514757551,-0.324797562,-0.389496509,-0.34658395,0.814811009,0.504147614,0.179160122,0.497895906,0.921471412,0.709659062,0.431028496,0.019336474
15930,-0.515572545,-0.325328134,-0.389932633,-0.347154229,0.814811009,0.504147614,0.177637565,0.497895906,0.921471412,0.709962359,0.431796622,0.019336474
15931,-0.516384794,-0.325894078,-0.390368757,-0.347613304,0.814811009,0.504147614,0.176131801,0.497895906,0.921471412,0.710432469,0.432500737,0.019336474
15932,-0.517197043,-0.326442336,-0.390804882,-0.348080933,0.814811009,0.504147614,0.174614842,0.497895906,0.921471412,0.711691151,0.433268864,0.019336474
15933,-0.528445047,-0.334259435,-0.396924692,-0.356292952,0.814811009,0.504147614,0.153774848,0.497895906,0.921471412,0.723292259,0.443894608,0.019336474
15934,-0.529229855,-0.334825378,-0.397346748,-0.356888894,0.814811009,0.504147614,0.152336255,0.497895906,0.921471412,0.724535777,0.444662734,0.019336474
15935,-0.530014664,-0.335355951,-0.397782872,-0.357481984,0.814811009,0.504147614,0.150892066,0.497895906,0.921471412,0.72520303,0.44543086,0.019336474
15936,-0.530796728,-0.335921894,-0.398218997,-0.358072223,0.814811009,0.504147614,0.149459071,0.497895906,0.921471412,0.725460833,0.446198986,0.019336474
15937,-0.531576048,-0.336470152,-0.398641052,-0.358671017,0.814811009,0.504147614,0.148026077,0.497895906,0.921471412,0.72620391,0.446967112,0.019336474
15938,-0.532355368,-0.337018411,-0.399077177,-0.359305452,0.814811009,0.504147614,0.146604277,0.497895906,0.921471412,0.727568746,0.447671227,0.019336474
15939,-0.533134688,-0.337566669,-0.399513301,-0.360227879,0.814811009,0.504147614,0.145182478,0.497895906,0.921471412,0.72867578,0.448439353,0.019336474
15940,-0.533911264,-0.338132612,-0.399935357,-0.361302855,0.814811009,0.504147614,0.143760679,0.497895906,0.921471412,0.729130726,0.449207479,0.019336474
15941,-0.53468784,-0.338663185,-0.400371481,-0.361416911,0.814811009,0.504147614,0.14233888,0.497895906,0.921471412,0.729449187,0.449975606,0.019336474
15942,-0.535461672,-0.339229128,-0.400793537,-0.362055623,0.814811009,0.504147614,0.140928276,0.497895906,0.921471412,0.730480397,0.450679721,0.019336474
15943,-0.536227272,-0.339777386,-0.401229662,-0.362779878,0.814811009,0.504147614,0.139562453,0.497895906,0.921471412,0.731830069,0.451447847,0.019336474
15944,-0.536992872,-0.340325645,-0.401665786,-0.363273169,0.814811009,0.504147614,0.13819663,0.497895906,0.921471412,0.732739959,0.452215973,0.019336474
15945,-0.537752983,-0.340873903,-0.402087842,-0.364157102,0.814811009,0.504147614,0.136830807,0.497895906,0.921471412,0.733058421,0.452984099,0.019336474
15946,-0.538513095,-0.341439846,-0.402523966,-0.364080114,0.814811009,0.504147614,0.135481777,0.497895906,0.921471412,0.733528531,0.453752225,0.019336474
15947,-0.539270462,-0.341970419,-0.402960091,-0.365125151,0.814811009,0.504147614,0.134143942,0.497895906,0.921471412,0.734772049,0.454456341,0.019336474
15948,-0.540030574,-0.342536362,-0.403396215,-0.365769566,0.814811009,0.504147614,0.132811705,0.497895906,0.921471412,0.736030731,0.455224467,0.019336474
15949,-0.540785197,-0.343084621,-0.40383234,-0.365905008,0.814811009,0.504147614,0.131479468,0.497895906,0.921471412,0.736773809,0.456056604,0.019336474
15950,-0.541613911,-0.343632879,-0.404268464,-0.366807474,0.814811009,0.504147614,0.130164024,0.497895906,0.921471412,0.737031611,0.45682473,0.019336474
15951,-0.54236579,-0.344198822,-0.404704588,-0.367153919,0.814811009,0.504147614,0.12884858,0.497895906,0.921471412,0.737820183,0.457592856,0.019336474
15952,-0.543114925,-0.34474708,-0.405126644,-0.367843957,0.814811009,0.504147614,0.127544331,0.497895906,0.921471412,0.739185019,0.458360982,0.019336474
15953,-0.54386406,-0.345295338,-0.405562769,-0.368448453,0.814811009,0.504147614,0.126234484,0.497895906,0.921471412,0.740276888,0.459065097,0.019336474
15954,-0.544610451,-0.345843597,-0.405998893,-0.369004475,0.814811009,0.504147614,0.124935833,0.497895906,0.921471412,0.740701504,0.459833223,0.019336474
15955,-0.545354098,-0.346391855,-0.406435017,-0.369606119,0.814811009,0.504147614,0.123637181,0.497895906,0.921471412,0.741035131,0.46060135,0.019336474
15956,-0.546097745,-0.346957798,-0.406857073,-0.370206338,0.814811009,0.504147614,0.12233853,0.497895906,0.921471412,0.74209667,0.461369476,0.019336474
15957,-0.546838648,-0.347488371,-0.407293198,-0.370803705,0.814811009,0.504147614,0.121045476,0.497895906,0.921471412,0.743431177,0.462073591,0.019336474
15958,-0.547579551,-0.348054314,-0.407715254,-0.371393944,0.814811009,0.504147614,0.11975802,0.497895906,0.921471412,0.744325903,0.462841717,0.019336474
15959,-0.54831771,-0.348584887,-0.408151378,-0.371995589,0.814811009,0.504147614,0.118470564,0.497895906,0.921471412,0.7446292,0.463673854,0.019336474
15960,-0.549053125,-0.349150831,-0.408587502,-0.372597233,0.814811009,0.504147614,0.117188706,0.497895906,0.921471412,0.74512964,0.464377969,0.019336474
15961,-0.54978854,-0.349699089,-0.409009558,-0.373198878,0.814811009,0.504147614,0.115923641,0.497895906,0.921471412,0.746388322,0.465146095,0.019336474
15962,-0.550523954,-0.350247347,-0.409445683,-0.373809077,0.814811009,0.504147614,0.114652977,0.497895906,0.921471412,0.747647004,0.465914222,0.019336474
15963,-0.551256625,-0.350795605,-0.409881807,-0.37442783,0.814811009,0.504147614,0.11339351,0.497895906,0.921471412,0.748314257,0.466682348,0.019336474
15964,-0.551989296,-0.351361548,-0.410303863,-0.37502092,0.814811009,0.504147614,0.112128444,0.497895906,0.921471412,0.74857206,0.467386463,0.019336474
15965,-0.552719222,-0.351892121,-0.410739987,-0.37561401,0.814811009,0.504147614,0.110874574,0.497895906,0.921471412,0.749315137,0.468154589,0.019336474
15966,-0.553449149,-0.352458065,-0.411162043,-0.376229912,0.814811009,0.504147614,0.109620704,0.497895906,0.921471412,0.750679974,0.468922715,0.019336474
15967,-0.554077544,-0.353077066,-0.411598168,-0.377079628,0.814811009,0.504147614,0.108344443,0.497895906,0.921471412,0.751787008,0.469690841,0.019336474
15968,-0.554648314,-0.353660695,-0.412020223,-0.377813862,0.814811009,0.504147614,0.108243685,0.497895906,0.921471412,0.752272283,0.470458967,0.019336474
15969,-0.555342567,-0.354297382,-0.412456348,-0.378408378,0.814811009,0.504147614,0.106547602,0.497895906,0.921471412,0.75257558,0.471227094,0.019336474
15970,-0.555847479,-0.354863326,-0.412864335,-0.378980083,0.814811009,0.504147614,0.106917046,0.497895906,0.921471412,0.753576459,0.471931209,0.019336474
15971,-0.556563685,-0.355446955,-0.41330046,-0.380310259,0.814811009,0.504147614,0.105444868,0.497895906,0.921471412,0.754941296,0.472699335,0.019336474
15972,-0.557175616,-0.355977528,-0.413736584,-0.380904775,0.814811009,0.504147614,0.104789945,0.497895906,0.921471412,0.755866351,0.473467461,0.019336474
15973,-0.557696992,-0.356525786,-0.41415864,-0.381038791,0.814811009,0.504147614,0.104325341,0.497895906,0.921471412,0.756184813,0.474235587,0.019336474
15974,-0.558352829,-0.357109415,-0.414594764,-0.381400918,0.814811009,0.504147614,0.103328962,0.497895906,0.921471412,0.756654923,0.474939703,0.019336474
15975,-0.558929086,-0.357657673,-0.41501682,-0.381821499,0.814811009,0.504147614,0.102797187,0.497895906,0.921471412,0.757883276,0.475707829,0.019336474
15976,-0.559425766,-0.358223617,-0.415452945,-0.382876515,0.814811009,0.504147614,0.102181447,0.497895906,0.921471412,0.759050969,0.476347934,0.019336474
15977,-0.560114531,-0.358789561,-0.415903137,-0.383709123,0.814811009,0.504147614,0.101403376,0.497895906,0.921471412,0.759885036,0.477180071,0.019336474
15978,-0.56067158,-0.35937319,-0.416339262,-0.38409121,0.814811009,0.504147614,0.100910784,0.497895906,0.921471412,0.760127674,0.478012207,0.019336474
15979,-0.561250582,-0.359939134,-0.416789455,-0.38452177,0.814811009,0.504147614,0.100261458,0.497895906,0.921471412,0.760825256,0.478716323,0.019336474
15980,-0.561846049,-0.360505078,-0.417225579,-0.384986548,0.814811009,0.504147614,0.099623328,0.497895906,0.921471412,0.762190093,0.479484449,0.019336474
15981,-0.564477626,-0.363122568,-0.419293653,-0.387567061,0.814811009,0.504147614,0.096852499,0.497895906,0.921471412,0.765920645,0.482941016,0.019336474
15982,-0.56505114,-0.363688512,-0.419729777,-0.388168706,0.814811009,0.504147614,0.096259149,0.520291648,0.921471412,0.767118668,0.483709142,0.019336474
15983,-0.565610933,-0.36423677,-0.420165902,-0.388764647,0.814811009,0.504147614,0.095682593,0.520291648,0.921471412,0.767679767,0.484477268,0.019336474
15984,-0.566181703,-0.364802714,-0.420602026,-0.389366292,0.814811009,0.504147614,0.095078048,0.520291648,0.921471412,0.76793757,0.485245394,0.019336474
15985,-0.566746984,-0.365350972,-0.421038151,-0.389965085,0.814811009,0.504147614,0.094501492,0.520291648,0.921471412,0.768832296,0.48601352,0.019336474
15986,-0.567306778,-0.365916915,-0.421474275,-0.390561027,0.814811009,0.504147614,0.093924935,0.520291648,0.921471412,0.770212297,0.486717636,0.019336474
15987,-0.567874803,-0.366465173,-0.421896331,-0.39115982,0.814811009,0.504147614,0.093342781,0.520291648,0.921471412,0.771228342,0.487485762,0.019336474
15988,-0.568437341,-0.367013431,-0.422332455,-0.39175291,0.814811009,0.504147614,0.092805408,0.520291648,0.921471412,0.771607463,0.488253888,0.019336474
15989,-0.568997134,-0.367579375,-0.42276858,-0.392348852,0.814811009,0.504147614,0.092223254,0.520291648,0.921471412,0.771986584,0.489022014,0.019336474
15990,-0.569556927,-0.368127633,-0.423204704,-0.392943368,0.814811009,0.504147614,0.091652296,0.520291648,0.921471412,0.773139112,0.48972613,0.019336474
15991,-0.570113977,-0.368675891,-0.423640828,-0.393535032,0.814811009,0.504147614,0.091092532,0.520291648,0.921471412,0.774458454,0.490494256,0.019336474
15992,-0.570728652,-0.369241835,-0.424062884,-0.394188002,0.814811009,0.504147614,0.090532769,0.520291648,0.921471412,0.77532285,0.491326392,0.019336474
15993,-0.571282957,-0.369790093,-0.424499009,-0.394783944,0.814811009,0.504147614,0.089973005,0.520291648,0.921471412,0.775580653,0.492094518,0.019336474
15994,-0.571840006,-0.370356037,-0.424935133,-0.395379886,0.814811009,0.504147614,0.089413242,0.520291648,0.921471412,0.776232741,0.492862645,0.019336474
15995,-0.572391567,-0.370886609,-0.425357189,-0.39597155,0.814811009,0.504147614,0.088853478,0.520291648,0.921471412,0.777582413,0.493630771,0.019336474
15996,-0.572945872,-0.371434867,-0.425793313,-0.396563215,0.814811009,0.504147614,0.088316105,0.520291648,0.921471412,0.778750106,0.494334886,0.019336474
15997,-0.573497433,-0.372000811,-0.426229438,-0.397153454,0.814811009,0.504147614,0.087767537,0.520291648,0.921471412,0.779280876,0.495103012,0.019336474
15998,-0.574048994,-0.372531383,-0.426651494,-0.397746544,0.814811009,0.504147614,0.087218969,0.520291648,0.921471412,0.779569008,0.495871138,0.019336474
15999,-0.574597811,-0.373097327,-0.427087618,-0.398338209,0.814811009,0.504147614,0.086681596,0.520291648,0.921471412,0.780494063,0.496639264,0.019336474
16000,-0.575146628,-0.373645585,-0.427523742,-0.398932725,0.814811009,0.504147614,0.086144223,0.520291648,0.921471412,0.7818589,0.49740739,0.041780215
16001,-0.575695445,-0.374193843,-0.427945798,-0.399708304,0.814811009,0.504147614,0.08560685,0.520291648,0.921471412,0.78285978,0.498111506,0.041780215
16002,-0.576241518,-0.374742101,-0.428381923,-0.400442539,0.814811009,0.504147614,0.085069477,0.520291648,0.921471412,0.783223736,0.498879632,0.041780215
16003,-0.576787591,-0.375290359,-0.428818047,-0.401129725,0.814811009,0.504147614,0.084543299,0.520291648,0.921471412,0.783633187,0.499647758,0.041780215
16004,-0.577333664,-0.375838618,-0.429240103,-0.401795526,0.814811009,0.504147614,0.084005926,0.520291648,0.921471412,0.78480088,0.500415884,0.064223957
16005,-0.577876993,-0.376404561,-0.429676227,-0.402636688,0.814811009,0.504147614,0.083485346,0.520291648,0.921471412,0.786105057,0.50118401,0.064223957
16006,-0.578423066,-0.376935134,-0.430098283,-0.403400862,0.814811009,0.504147614,0.082953571,0.520291648,0.921471412,0.786908794,0.501888126,0.064223957
16007,-0.578966395,-0.377483392,-0.430534408,-0.404116562,0.814811009,0.504147614,0.082432991,0.520291648,0.921471412,0.787166596,0.502656252,0.064223957
16008,-0.579509723,-0.37803165,-0.430956463,-0.404798046,0.814811009,0.504147614,0.081912411,0.520291648,0.921471412,0.78777319,0.503424378,0.064223957
16009,-0.580053052,-0.378579908,-0.431392588,-0.40545957,0.814811009,0.504147614,0.081391831,0.520291648,0.921471412,0.789107697,0.504192504,0.064223957
16010,-0.580593637,-0.37911048,-0.431828712,-0.406112539,0.814811009,0.504147614,0.080882446,0.520291648,0.921471412,0.79030572,0.50489662,0.064223957
16011,-0.581136966,-0.379711795,-0.432250768,-0.40675838,0.814811009,0.504147614,0.080378659,0.520291648,0.921471412,0.790881984,0.505664746,0.064223957
16012,-0.58167755,-0.380277739,-0.432729098,-0.407398519,0.814811009,0.504147614,0.079835688,0.520291648,0.921471412,0.791154951,0.506432872,0.064223957
16013,-0.582218135,-0.380825997,-0.433179291,-0.408037231,0.814811009,0.504147614,0.079348694,0.520291648,0.921471412,0.792019347,0.507200998,0.064223957
16014,-0.58275872,-0.381374255,-0.433615415,-0.408670241,0.814811009,0.504147614,0.078867298,0.520291648,0.921471412,0.793399348,0.507969124,0.064223957
16015,-0.583296561,-0.381940199,-0.43405154,-0.409303251,0.814811009,0.504147614,0.078391499,0.520291648,0.921471412,0.794445723,0.508673239,0.064223957
16016,-0.583834401,-0.382470771,-0.434487664,-0.409936261,0.814811009,0.504147614,0.0779157,0.520291648,0.921471412,0.794824844,0.509441366,0.064223957
16017,-0.584366754,-0.383036715,-0.434923789,-0.410569271,0.814811009,0.504147614,0.077479084,0.520291648,0.921471412,0.795203965,0.510209492,0.064223957
16018,-0.584899106,-0.383584973,-0.435373982,-0.411205132,0.814811009,0.504147614,0.077042469,0.520291648,0.921471412,0.796341329,0.510977618,0.064223957
16019,-0.58542597,-0.384133231,-0.435810106,-0.411838142,0.814811009,0.504147614,0.076600255,0.520291648,0.921471412,0.79766067,0.511745744,0.064223957
16020,-0.585955579,-0.384681489,-0.43624623,-0.412474003,0.814811009,0.504147614,0.076169238,0.520291648,0.921471412,0.798494737,0.512449859,0.064223957
16021,-0.586485187,-0.385247433,-0.436682355,-0.413107013,0.814811009,0.504147614,0.075743817,0.520291648,0.921471412,0.798782869,0.513217985,0.064223957
16022,-0.587066933,-0.385795691,-0.437118479,-0.413802754,0.814811009,0.504147614,0.075318397,0.520291648,0.921471412,0.799450122,0.514050122,0.064223957
16023,-0.587593798,-0.386343949,-0.437568672,-0.414435763,0.814811009,0.504147614,0.074904172,0.520291648,0.921471412,0.800784629,0.514754238,0.064223957
16024,-0.588117918,-0.386909893,-0.438004796,-0.415068773,0.814811009,0.504147614,0.074478752,0.520291648,0.921471412,0.801967487,0.515586374,0.064223957
16025,-0.588644782,-0.387458151,-0.438440921,-0.41569608,0.814811009,0.504147614,0.074070125,0.520291648,0.921471412,0.802528586,0.51629049,0.064223957
16026,-0.589168902,-0.388024095,-0.438891114,-0.416323387,0.814811009,0.504147614,0.073661497,0.520291648,0.921471412,0.802801554,0.517058616,0.064223957
16027,-0.589693023,-0.388572353,-0.439327238,-0.416944992,0.814811009,0.504147614,0.073258467,0.520291648,0.921471412,0.803711445,0.517826742,0.064223957
16028,-0.590214399,-0.389120611,-0.439777431,-0.417572299,0.814811009,0.504147614,0.072861035,0.520291648,0.921471412,0.805091446,0.518530857,0.064223957
16029,-0.590735775,-0.389686555,-0.440213555,-0.418193903,0.814811009,0.504147614,0.072458006,0.520291648,0.921471412,0.806092326,0.519298983,0.064223957
16030,-0.591257151,-0.390252498,-0.440663748,-0.41882121,0.814811009,0.504147614,0.072071769,0.520291648,0.921471412,0.806471447,0.52006711,0.064223957
16031,-0.591778527,-0.390818442,-0.441099873,-0.419442814,0.814811009,0.504147614,0.071679934,0.520291648,0.921471412,0.806865733,0.520835236,0.064223957
16032,-0.592294415,-0.391349015,-0.441535997,-0.420064419,0.814811009,0.504147614,0.071299295,0.520291648,0.921471412,0.808033426,0.521539351,0.064223957
16033,-0.592813047,-0.391914958,-0.44198619,-0.420686023,0.814811009,0.504147614,0.070918656,0.520291648,0.921471412,0.809352768,0.522307477,0.064223957
16034,-0.593331679,-0.392480902,-0.442436383,-0.421301924,0.814811009,0.504147614,0.070549212,0.520291648,0.921471412,0.810156505,0.523075603,0.064223957
16035,-0.593847567,-0.39302916,-0.442872507,-0.421923529,0.814811009,0.504147614,0.070174171,0.520291648,0.921471412,0.810429472,0.523843729,0.064223957
16036,-0.594363455,-0.393595104,-0.443308632,-0.42253943,0.814811009,0.504147614,0.069810324,0.520291648,0.921471412,0.811020901,0.524611855,0.064223957
16037,-0.594876599,-0.394161048,-0.443758825,-0.423161034,0.814811009,0.504147614,0.06944088,0.520291648,0.921471412,0.812355407,0.525315971,0.064223957
16038,-0.595389743,-0.394726992,-0.444209018,-0.423776936,0.814811009,0.504147614,0.069082632,0.520291648,0.921471412,0.81355343,0.526084097,0.064223957
16039,-0.595902887,-0.395257564,-0.444645142,-0.424392837,0.814811009,0.504147614,0.068724383,0.520291648,0.921471412,0.814144859,0.526852223,0.064223957
16040,-0.596416031,-0.395823508,-0.445095335,-0.425008739,0.814811009,0.504147614,0.068366135,0.520291648,0.921471412,0.814417827,0.527620349,0.064223957
16041,-0.59692643,-0.396389451,-0.445531459,-0.425630343,0.814811009,0.504147614,0.068013484,0.520291648,0.921471412,0.815267058,0.528388475,0.064223957
16042,-0.59743683,-0.396955395,-0.445981652,-0.426246245,0.814811009,0.504147614,0.06766643,0.520291648,0.921471412,0.816647059,0.529092591,0.064223957
16043,-0.59794723,-0.397521339,-0.446417777,-0.426862146,0.814811009,0.504147614,0.067319377,0.520291648,0.921471412,0.817693434,0.529860717,0.064223957
16044,-0.598454886,-0.398069597,-0.44686797,-0.427480899,0.814811009,0.504147614,0.066972323,0.520291648,0.921471412,0.818102885,0.530628843,0.064223957
16045,-0.598962541,-0.398635541,-0.447304094,-0.428096801,0.814811009,0.504147614,0.066636465,0.520291648,0.921471412,0.818466841,0.531396969,0.064223957
16046,-0.599470197,-0.399201485,-0.447754287,-0.428715553,0.814811009,0.504147614,0.06629501,0.520291648,0.921471412,0.81958904,0.532101085,0.064223957
16047,-0.599977853,-0.399749743,-0.44820448,-0.429325752,0.814811009,0.504147614,0.065959152,0.520291648,0.921471412,0.820923546,0.532869211,0.064223957
16048,-0.600482764,-0.400315687,-0.448640604,-0.429941654,0.814811009,0.504147614,0.065628891,0.520291648,0.921471412,0.821772778,0.533637337,0.064223957
16049,-0.600987676,-0.40088163,-0.449076729,-0.430553278,0.814811009,0.504147614,0.065293033,0.520291648,0.921471412,0.82206091,0.534405463,0.064223957
16050,-0.601489844,-0.401429888,-0.449526922,-0.431167754,0.814811009,0.504147614,0.06496837,0.520291648,0.921471412,0.822606844,0.535173589,0.064223957
16051,-0.601994755,-0.401995832,-0.449977115,-0.431783655,0.814811009,0.504147614,0.064643707,0.520291648,0.921471412,0.823926186,0.535941715,0.064223957
16052,-0.602496923,-0.402561776,-0.450413239,-0.432393854,0.814811009,0.504147614,0.06433024,0.520291648,0.921471412,0.825154539,0.536645831,0.064223957
16053,-0.602996346,-0.40312772,-0.450849363,-0.433009755,0.814811009,0.504147614,0.064005577,0.520291648,0.921471412,0.825791462,0.537413957,0.064223957
16054,-0.603498514,-0.403675978,-0.451299556,-0.433619954,0.814811009,0.504147614,0.063692109,0.520291648,0.921471412,0.8260341,0.538182083,0.064223957
16055,-0.603997937,-0.404241922,-0.451749749,-0.434235856,0.814811009,0.504147614,0.06338424,0.520291648,0.921471412,0.826853001,0.538950209,0.064223957
16056,-0.604494617,-0.40479018,-0.452185874,-0.434846054,0.814811009,0.504147614,0.06307637,0.520291648,0.921471412,0.828233003,0.539654324,0.064223957
